battletag,SR,all_damage_done,armor_packs_created,barrier_damage_done,cards,critical_hit_accuracy,critical_hits,deaths,defensive_assists,eliminations,environmental_kills,final_blows,games_lost,games_played,games_tied,games_won,healing_done,hero_damage_done,medals,medals_-_bronze,medals_-_gold,medals_-_silver,melee_final_blows,molten_core_kills,multikills,objective_kills,objective_time_seconds,offensive_assists,quick_melee_accuracy,shield_generators_destroyed,solo_kills,teleporter_pads_destroyed,time_played_seconds,time_spent_on_fire_seconds,torbjorn_kills,turret_kills,turrets_destroyed,weapon_accuracy,win_percentage
Leetrix#21929,3206,12067,13,5092,0,0.06,6,4,0,14,0,8,0,0,0,0,0,6972,1,0,1,0,1,2,0,5,7,0,0,0,1,0,300,155,5,12,0,0.29,0
Grolliger#2568,1908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0
Malldaerk#1214,2942,125222,334,22661,3,0.04,135,80,0,262,0,80,4,12,0,8,0,71662,26,5,7,14,3,55,3,125,523,0,0,0,13,0,7200,836,110,207,2,0.26,0.66
SexyJ#11632,2731,9638,23,2810,0,0.05,6,8,0,13,0,9,1,1,0,0,0,6695,1,0,0,1,0,2,0,5,35,0,0,0,3,0,540,0,7,11,0,0.28,0.15
EndermanBoss#11181,1719,3995,8,1139,0,0.17,17,2,0,2,0,0,0,0,0,0,0,2856,1,1,0,0,0,0,0,0,25,0,1,0,0,0,180,0,1,1,0,0.21,0
kquilon13#1214,2228,221,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,221,0,0,0,0,0,0,0,0,0,0,0,0,1,0,24,0,0,1,0,0,0
TwolFace#1522,1322,8727,28,2717,0,0.05,4,4,0,25,0,8,0,1,0,1,0,6009,2,0,0,2,0,6,0,12,34,0,1,0,1,0,540,62,10,21,0,0.1,0.89
Asterix#11706,1749,4684,13,2405,0,0.05,4,6,0,6,0,1,0,0,0,0,0,2000,0,0,0,0,0,0,0,4,98,0,0,0,0,0,420,48,1,6,0,0.36,1.0
DEMoLiTioN#21107,2172,12537,33,1197,1,0.03,7,23,0,31,0,13,3,4,0,1,0,11340,7,2,4,2,0,3,0,20,34,0,0,0,1,0,1560,110,10,27,0,0.17,0.21
FlatlineFort#1393,2583,8603,7,2523,0,0.03,7,9,0,8,0,5,1,1,0,0,0,6080,2,1,0,1,0,0,0,2,7,0,0,0,1,0,480,0,4,6,0,0.4,0
Nareen#2942,2586,3118,4,1292,0,0.02,1,2,0,5,0,4,0,0,0,0,0,1826,1,0,0,0,1,1,0,2,4,0,1,0,0,0,120,0,3,3,0,0.26,0
Brad#13829,1861,9448,16,3457,0,0.05,5,4,0,12,0,2,0,1,0,1,0,5871,2,1,1,1,0,0,0,3,1,0,0,0,1,0,360,0,2,11,0,0.2,0.85
Hubz#11432,3385,6618,16,0,0,0.08,12,1,0,10,0,9,0,0,0,0,0,6618,1,0,0,1,0,4,0,5,15,0,0,0,1,0,240,81,6,7,0,0.29,0
Azurewolf#1132,2430,9551,24,2910,0,0.1,9,9,0,17,0,6,0,1,0,1,0,6608,3,1,0,1,0,0,0,6,7,0,0,0,0,0,660,0,8,12,0,0.17,0.61
Clefspear99#1320,2229,4127,6,802,0,0.08,4,3,0,8,0,0,0,0,0,0,0,3325,1,1,0,0,0,1,0,2,3,0,0,0,0,0,180,0,4,6,0,0.21,1.0
Alucard#2935,3427,24723,49,6123,1,0.06,22,14,0,38,0,16,2,2,0,1,0,18020,5,2,2,2,0,10,0,19,49,0,0,0,3,0,1200,161,7,34,0,0.2,0.25
ninety88#1254,1760,5045,12,2175,0,0.2,1,1,0,12,0,3,0,1,0,1,0,2870,3,1,1,2,0,2,0,3,0,0,0,0,2,0,240,0,1,12,0,0.05,1.0
Electron192#1310,2383,3317,9,743,0,0.07,5,3,0,2,0,0,0,0,0,0,0,2575,0,0,0,0,0,0,0,0,29,0,0,0,0,0,180,0,0,2,0,0.22,0
L3g3nd5king#2698,3333,21161,34,9300,0,0.07,22,9,0,30,0,11,1,2,0,1,0,11528,4,0,2,2,1,2,1,13,38,0,0,0,1,0,1020,71,20,20,0,0.23,0.61
vrska#2152,2113,93955,164,33884,6,0.09,102,33,0,160,0,71,3,7,0,4,0,59077,20,5,9,6,0,23,1,57,125,0,0,0,20,0,3600,770,74,126,0,0.22,0.56
MantisShrimp#1651,3205,2386,2,178,0,0.08,3,1,0,6,0,3,0,0,0,0,0,2208,1,0,0,0,0,1,1,3,5,0,0,0,2,0,120,11,2,6,0,0.31,1.0
Waked#11526,3331,3855,14,910,0,0.03,2,3,0,10,0,3,1,1,0,0,0,2945,2,0,1,1,0,1,0,6,13,0,0,0,2,0,240,0,6,6,0,0.29,0.13
aHorse#2454,2695,7562,32,1115,0,0.14,17,4,0,22,0,4,0,1,0,0,0,6445,2,1,0,1,0,5,0,2,12,0,0,0,1,0,540,108,7,19,0,0.24,0.81
BloodSavage#1276,1291,1420,0,154,0,0.25,1,0,0,3,0,3,0,0,0,0,0,1266,0,0,0,0,0,0,0,1,0,0,0,0,0,0,54,0,2,3,0,0.21,0
Dezel#11615,3210,1534,1,752,0,0,0,1,0,3,0,1,0,0,0,0,0,682,0,0,0,0,0,0,0,3,35,0,0,0,0,0,60,0,3,1,0,0.27,1.0
Scoppy#11388,3640,11315,24,4417,0,0.07,5,6,0,10,0,5,1,1,0,0,0,6652,2,1,0,1,0,1,0,3,38,0,0,0,1,0,840,0,3,7,0,0.21,0
qsdf#21557,2446,623,0,98,0,0,0,1,0,0,0,0,0,0,0,0,0,525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,0,0,0,0.13,0
Axsassin#1851,1731,3180,4,992,0,0.22,14,4,0,3,0,0,0,0,0,0,0,2188,0,0,0,0,0,0,0,2,8,0,0,0,0,0,180,0,1,2,0,0.2,0
Yesitsjess#2544,2872,31790,86,7949,1,0.08,35,16,0,56,0,16,2,2,0,0,0,23712,7,1,3,3,0,10,2,20,54,0,0,0,2,0,1740,76,17,45,0,0.22,0.2
JackdiQuadri#2303,3831,770,0,588,0,1.0,1,1,0,0,0,0,0,0,0,0,0,182,0,0,0,0,0,0,0,0,4,0,0,0,0,0,33,0,0,0,0,0.07,0
SirLeigh#11841,1930,11311,10,3222,0,0.02,2,4,0,30,0,12,0,1,1,0,0,7831,3,1,1,1,0,5,1,16,26,0,0,0,1,0,480,34,5,26,3,0.23,0
Laznevil#2103,2005,2291,3,1244,0,0.2,1,3,0,1,0,0,0,0,0,0,0,1047,1,0,0,0,0,0,0,1,4,0,0,0,0,0,120,0,1,0,0,0.12,0.85
WeeabooAF#2287,2352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,1.0
Wobi#1795,3416,57518,142,16386,0,0.06,37,28,0,96,0,31,2,4,0,2,0,40487,13,5,3,5,0,20,1,46,276,0,0,0,2,0,2640,327,43,81,2,0.25,0.53
CaptainCreev#1418,2569,3374,5,858,0,0.16,8,3,0,5,0,3,0,0,0,0,0,2516,0,0,0,0,0,0,0,1,5,0,0,0,1,0,120,0,5,3,0,0.42,0
Zaphyr#21453,1878,371,0,56,0,0,0,1,0,1,0,1,0,0,0,0,0,315,0,0,0,0,0,0,0,0,0,0,0,0,1,0,32,0,0,1,0,0.06,0
bottjar#6897,624,275105,656,0,12,0.07,194,242,0,552,0,224,18,34,3,14,0,0,90,28,40,22,1,75,1,245,1070,0,0,0,65,0,18000,1410,158,471,21,0.26,0.39
Zack#13561,2857,1029,0,98,0,0,0,2,0,1,0,0,0,0,0,0,0,931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,1,0,0.27,1.0
Thing#11898,2525,2495,4,1443,0,0,0,2,0,3,0,0,0,0,0,0,0,1052,0,0,0,0,0,0,0,2,2,0,0,0,0,0,60,0,1,3,0,0.29,1.0
brisingrlord#1950,2425,254,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0
PinkUnicorn#21766,3067,7109,15,0,1,0.05,7,2,0,18,0,8,0,1,0,1,0,7099,3,0,3,0,0,4,0,11,5,0,0,0,0,0,240,44,12,13,0,0.31,1.0
KaleChips#11964,2772,5683,5,2013,0,0.13,7,3,0,8,0,1,0,0,0,0,0,3670,1,1,0,0,0,1,0,3,8,0,0,0,0,0,180,0,3,6,0,0.18,0
dan4odobriq#2157,1870,17897,39,0,0,0.09,40,9,0,32,0,14,0,2,0,1,0,0,6,1,3,2,1,4,1,12,16,0,0,0,3,0,840,126,15,21,0,0.31,0.81
KDragon#1131,3235,8083,12,2111,0,0,0,2,0,12,0,7,0,0,0,0,0,5826,1,0,0,0,1,1,0,2,9,0,1,0,2,0,240,105,5,9,0,0.29,0
VilleTen#2313,2544,318,0,0,0,0.05,1,1,0,0,0,0,0,0,0,0,0,318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0.9,1.0
VeryCoolGuy#11949,2713,1674,4,55,0,0.12,2,1,0,1,0,1,0,0,0,0,0,1617,0,0,0,0,0,0,0,1,0,0,0,0,1,0,60,0,1,1,0,0.3,0
Fredchup#2185,2696,11757,28,2085,2,0.01,3,1,0,29,0,14,0,1,0,0,0,9614,3,1,1,1,1,8,1,4,14,0,0,0,1,0,420,189,12,22,0,0.33,0.44
JORDAN#15656,2450,4834,20,1190,1,0.1,4,4,0,15,0,2,0,1,0,1,0,3644,5,2,0,3,0,0,0,1,0,0,0,0,0,0,420,0,5,12,0,0.1,0.81
Soreh#1388,1825,9324,25,1889,0,0.06,21,5,0,14,0,8,0,1,0,1,0,7425,2,1,1,0,0,4,0,7,9,0,0,0,0,0,480,5,7,8,0,0.18,1.0
IPSIS#2960,2073,23827,52,5034,2,0.04,13,8,0,45,0,14,1,2,0,1,0,18708,5,1,2,2,0,14,0,12,44,0,0,0,4,0,1020,241,16,39,0,0.22,0.63
Vodai#2557,3605,220,0,60,0,0,0,1,0,0,0,0,0,0,0,0,0,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0.8,0
Wiehoff#1451,2051,19805,41,5161,0,0.08,15,8,0,40,0,19,0,1,0,1,0,14601,2,1,1,1,0,3,1,13,6,0,0,0,1,0,960,106,14,37,0,0.22,0.59
DrobinGracia#1390,1629,10606,26,2277,1,0.01,1,10,0,40,0,10,0,1,0,1,0,8328,3,1,2,0,1,5,2,15,93,0,0,0,0,0,660,191,6,37,1,0.17,0.83
Treacle#21711,3326,8583,16,2611,0,0.05,6,6,0,7,0,4,1,1,0,0,0,5972,2,1,1,0,0,0,0,5,10,0,0,0,1,0,360,0,5,7,0,0.24,0
NewbMcNasty#2335,3575,3226,5,505,0,0,0,2,0,5,0,0,0,0,0,0,0,2694,1,0,0,0,0,0,0,0,1,0,0,0,0,0,60,0,0,5,0,0.15,0
yinkou#2463,2090,828,1,0,0,0.14,1,2,0,0,0,0,0,0,0,0,0,688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0.19,0
Ulesh#21717,3000,4158,11,534,1,0.04,5,3,0,16,0,4,0,1,0,0,0,3624,2,1,1,0,0,5,2,12,15,0,0,0,2,0,240,101,9,12,0,0.34,0.86
TheRealTeaK#2950,2331,59097,104,16292,3,0.08,55,15,0,119,0,53,1,4,0,3,0,42170,13,2,6,4,1,22,2,33,32,0,0,0,7,0,2220,347,37,107,0,0.25,0.78
UCHMadara#21966,2807,3635,8,196,0,0.06,2,2,0,3,0,2,0,0,0,0,0,3338,0,0,0,0,0,0,0,0,2,0,0,0,2,0,180,0,2,1,0,0.32,0
GeekX#11164,2616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1.0
hello#12602,2592,25530,25,9078,1,0.03,10,10,0,45,0,18,0,2,0,1,0,16177,6,1,2,3,0,12,0,14,22,0,0,0,2,0,960,127,16,39,0,0.31,0.76
Artery#6705,1995,4147,4,616,0,0.04,2,2,0,1,0,1,0,0,0,0,0,3530,1,0,0,0,0,1,0,0,3,0,0,0,0,0,120,0,0,1,0,0.18,0
SamuraiYann#2904,2646,1239,2,252,0,0,0,1,0,4,0,1,0,0,0,0,0,973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,2,4,0,0.24,0
lol#16148,2446,8447,23,2641,0,0.12,5,7,0,16,0,6,0,0,0,0,0,5782,0,0,0,0,0,1,0,6,37,0,0,0,3,0,480,103,6,14,0,0.11,0
JavierB#21841,2512,21377,55,3400,1,0.06,15,14,0,56,0,21,0,2,0,2,0,17835,7,4,1,2,1,10,1,20,83,0,0,0,4,0,1200,104,34,35,0,0.38,0.94
Fridge#1950,3289,26409,64,7171,0,0.09,35,13,0,38,0,10,0,1,0,1,0,19184,3,1,1,1,0,10,1,22,60,0,0,0,2,0,1200,222,14,34,0,0.27,0.76
RoyalRanger#1704,2143,40404,67,12451,1,0.08,47,16,0,87,0,28,1,4,0,3,0,27728,9,6,2,1,0,8,2,32,67,0,0,0,9,0,2280,24,40,66,0,0.26,0.8
Estaphon#1739,2509,32314,82,10984,1,0.06,15,11,0,52,0,17,1,3,0,2,0,21136,12,3,3,6,0,4,1,14,21,0,0,0,5,0,1620,69,18,46,0,0.23,0.77
Flamezone#1771,3156,4724,3,3075,0,0.09,2,1,0,2,0,1,0,0,0,0,0,1624,0,0,0,0,0,1,0,1,0,0,0,0,0,0,60,0,1,1,0,0.22,1.0
PapaBless#11298,2935,23740,54,9442,0,0.01,1,26,0,31,0,5,2,2,0,0,0,14298,1,1,0,0,0,2,1,15,38,0,0,0,0,0,1560,20,6,29,0,0.11,0
Owchrippez#2147,2408,8975,13,1822,1,0.05,6,2,0,15,0,6,0,1,0,0,0,7137,2,1,0,1,0,2,0,10,20,0,0,0,1,0,360,54,4,11,0,0.28,0.66
Dwojacki#2999,3713,16253,27,7912,0,0.03,8,6,0,17,0,8,0,1,0,0,0,8221,1,0,0,0,1,3,0,4,17,0,0,0,1,0,480,0,10,9,0,0.38,0.22
BI0CHEM#1939,1736,432033,1054,110324,16,0.07,516,185,0,869,0,371,12,35,2,21,0,317097,115,28,48,40,0,142,14,389,918,0,0,0,95,0,18000,4289,454,668,2,0.26,0.62
