battletag,SR,all_damage_done,barrier_damage_done,cards,critical_hit_accuracy,critical_hits,deaths,defensive_assists,eliminations,enemies_emp'd,enemies_hacked,environmental_kills,final_blows,games_lost,games_played,games_tied,games_won,healing_done,hero_damage_done,medals,medals_-_bronze,medals_-_gold,medals_-_silver,melee_final_blows,multikills,objective_kills,objective_time_seconds,offensive_assists,quick_melee_accuracy,shield_generators_destroyed,solo_kills,teleporter_pads_destroyed,time_played_seconds,time_spent_on_fire_seconds,turrets_destroyed,weapon_accuracy,win_percentage
code#31585,2102,8993,2170,0,0,0,23,0,27,17,33,0,7,2,2,0,0,0,6593,1,1,0,0,1,0,12,130,7,0,0,4,0,1200,56,0,0.27,0
Alex#114353,1336,51169,4239,0,0,0,49,0,134,70,125,0,55,3,6,0,3,0,34631,17,11,3,4,2,0,60,310,51,1,0,14,0,3600,394,4,0.34,0.49
XECO#1491,3676,72,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,15,0,0,0,0,0,60,0,0,0.25,0
LeFall#1842,3000,13478,2025,0,0,0,8,0,26,15,30,0,8,0,1,0,1,0,6913,3,2,1,1,0,0,14,100,12,0,0,1,0,720,79,0,0.3,1.0
MekaCancer#2376,2755,1603,0,0,0,0,3,0,2,3,7,0,2,1,1,0,0,0,982,2,1,1,0,0,0,0,2,1,0,0,1,0,300,0,0,0.37,0
Ignant#11163,3601,1192,0,0,0,0,4,0,3,1,4,0,1,0,1,0,1,0,0,2,1,1,1,0,0,0,1,1,0,0,0,0,300,0,0,0.21,0.8
Zerojdg#1578,3108,3269,192,0,0,0,6,0,5,7,9,0,3,0,0,0,0,0,3069,1,0,0,1,3,0,1,13,1,1,0,2,0,240,0,0,0.41,0
ElChapoJr#11170,1459,15341,2630,0,0,0,39,0,42,14,46,0,17,1,3,0,2,0,9421,8,4,2,2,0,1,21,208,16,0,0,4,0,1860,117,10,0.35,0.61
Blaze#21405,2254,12382,2378,1,0,0,13,0,35,20,41,0,16,2,2,0,0,0,8172,6,1,3,2,0,0,15,89,19,0,0,2,0,900,121,8,0.38,0
Cereal#21661,3142,5545,834,0,0,0,5,0,9,9,22,0,3,1,1,0,0,0,3038,1,0,0,1,0,0,2,54,7,0,0,0,0,360,131,0,0.31,0
Krul#11614,3017,18125,2093,0,0,0,12,0,32,51,69,0,11,1,1,0,0,0,9849,4,2,1,2,0,0,11,126,28,1,0,3,0,1080,478,1,0.39,0.07
Yako#11860,3640,4600,294,0,0,0,5,0,3,5,14,0,0,0,0,0,0,0,2947,0,0,0,0,0,0,0,14,4,0,0,0,0,240,0,0,0.44,0.02
woodenzombie#2487,2608,39407,0,1,0,0,75,0,72,98,157,0,25,8,8,0,0,0,0,13,5,3,5,3,0,27,391,42,0,0,6,0,3600,80,1,0.35,0
ZeroLeg#2565,1853,4399,280,0,0,0,9,0,11,13,28,0,1,1,1,0,1,0,3580,3,1,1,0,0,0,5,55,8,0,0,0,0,600,0,1,0.39,0.61
Halo#1734,3181,248,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,248,0,0,0,0,0,0,0,1,0,0,0,0,0,59,0,0,0.3,0
Fufupatoo#1662,3134,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0.23,0
xCapital#2116,2621,13866,1706,1,0,0,13,0,26,29,67,0,8,1,1,0,0,0,8380,3,2,0,1,0,0,10,174,21,0,0,0,0,1020,304,0,0.34,0
Knacky#1770,2585,937,69,0,0,0,5,0,2,0,4,0,0,0,1,0,0,0,868,1,0,0,0,0,0,0,0,1,0,0,0,0,300,0,0,0.3,0
Kosumi#11477,2686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1.0
l337#11907,3120,1172,155,0,0,0,2,0,2,3,4,0,0,0,0,0,0,0,1017,1,1,0,0,0,0,1,7,1,0,0,0,0,120,0,0,0.35,0
ilpav#2774,2741,13415,1770,0,0,0,14,0,16,24,31,0,5,0,1,0,0,0,4811,4,1,1,1,0,1,7,43,7,0,0,0,0,720,86,0,0.43,0.49
TheEpicBunny#2632,2636,260,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,160,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,0,0.41,0
KDOT#11298,1824,120,16,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,104,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0.32,1.0
ajwaka#11148,3380,262,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,262,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0.5,0
Drobe#2768,2107,106,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,60,0,0,0.21,1.0
Audet#11587,4104,96,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,96,1,0,0,0,0,0,0,6,0,0,0,0,0,60,0,0,0.6,0.0
FOETALCAST#2550,1672,115598,18695,4,0,0,131,0,291,234,333,0,80,5,13,0,8,0,68228,33,19,5,9,12,4,124,958,156,1,0,18,0,7200,786,13,0.3,0.58
LazyTitan#120282,983,3378,289,0,0,0,14,0,16,2,14,0,8,1,1,0,0,0,2916,3,2,0,1,0,0,5,65,6,0,0,2,0,720,0,0,0.24,0.49
Kidnapr1#1135,3403,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0.13,0
and2277#1484,2239,2669,650,0,0,0,3,0,15,4,13,0,9,0,0,0,0,0,2020,2,0,0,1,0,0,4,107,8,0,0,0,0,420,0,0,0.14,0
WormGod#11846,3117,386,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,44,0,0,0.33,0
Shahbaz#1789,3473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
Skypper#11298,2674,7225,357,1,0,0,6,0,22,9,22,0,7,1,1,0,1,0,5597,3,2,1,1,1,0,10,47,12,0,0,1,0,720,0,0,0.37,0.48
Jdubfrmda410#1251,2524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0.25
holiwhirl#2260,3722,13814,1632,0,0,0,24,0,30,36,60,0,9,2,2,0,1,0,9904,3,1,1,2,0,0,12,117,21,0,0,2,0,1680,114,0,0.35,0.24
fish#13614,2915,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,4,0,0,0,0,0,19,0,0,0.07,1.0
Bolt#11166,2155,762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,762,0,0,0,0,0,0,0,1,0,0,0,0,0,50,0,0,0.3,1.0
Navac#2787,2577,1262,339,0,0,0,3,0,3,0,3,0,2,0,0,0,0,0,923,0,0,0,0,0,0,1,29,1,0,0,0,0,240,0,0,0.27,1.0
RaY123RaT#1557,2814,3620,517,0,0,0,2,0,15,6,15,0,3,0,0,0,0,0,2992,2,1,0,1,1,0,9,75,8,1,0,0,0,240,77,0,0.32,0.95
Schwifty#11984,3016,4686,1108,0,0,0,4,0,8,13,15,0,2,0,1,0,0,0,2438,1,1,1,0,0,0,3,13,11,0,0,0,0,360,62,0,0.41,1.0
Krypto9t#1548,1435,4445,1791,0,0,0,9,0,4,4,10,0,0,1,1,0,0,0,2125,2,2,0,0,0,0,2,21,2,0,0,0,0,360,0,0,0.33,0.37
speep#1598,2097,5397,571,0,0,0,4,0,8,5,10,0,1,0,0,0,0,0,1849,1,0,0,1,0,0,3,23,6,0,0,0,0,240,55,2,0.38,0.02
SOMA#11664,2770,495,163,0,0,0,2,0,1,0,1,0,1,0,0,0,0,0,323,0,0,0,0,0,0,0,12,0,0,0,0,0,60,0,0,0.24,0
Haazey#2647,2819,389,40,0,0,0,1,0,4,0,3,0,0,0,0,0,0,0,349,1,0,0,0,1,0,2,11,2,1,0,0,0,60,0,0,0.23,1.0
BillyMays#11648,2128,2572,172,0,0,0,3,0,6,11,13,0,3,0,0,0,0,0,2040,1,0,1,0,0,0,2,7,4,0,0,1,0,180,45,0,0.35,1.0
yanzi#1511,2777,312,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,312,0,0,0,0,0,0,0,1,0,0,0,0,0,26,26,0,0.54,0
harrisonmon#1203,2040,2732,617,0,0,0,11,0,4,5,11,0,3,0,0,0,0,0,2107,1,1,0,1,0,0,1,26,2,0,0,2,0,360,0,0,0.29,0
Claudiu#21242,2102,501,136,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,365,0,0,0,0,0,0,0,13,0,0,0,0,0,60,0,0,0.24,0
trzzyy#1367,2337,43454,4979,1,0,0,39,0,102,82,155,0,36,2,4,1,1,0,28969,9,5,2,2,0,0,49,270,58,1,0,9,0,3600,347,5,0.32,0.31
Ohimesama#2693,3334,787,167,0,0,0,1,0,3,5,8,0,0,0,0,0,0,0,599,0,0,0,0,0,0,0,2,5,0,0,0,0,120,0,0,0.28,0
JerryEire#2987,3764,1778,215,0,0,0,1,0,8,4,7,0,4,0,0,0,0,0,1563,0,0,0,0,0,0,4,18,1,1,0,1,0,60,19,0,0.39,0.99
Halkheart#1911,2580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0
Utters#1759,1588,2292,352,0,0,0,4,0,6,0,12,0,2,0,0,0,0,0,1132,1,1,0,0,0,0,4,34,4,0,0,0,0,240,0,4,0.38,1.0
Huhu#1457,2337,2325,563,0,0,0,5,0,6,3,5,0,1,0,0,0,0,0,1303,1,1,0,0,0,0,0,15,2,0,0,0,0,240,0,0,0.33,1.0
Vazzter#1779,2167,1273,251,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1022,1,0,0,0,0,0,0,3,0,0,0,0,0,120,0,0,0.55,0
FrostFinger#21293,3752,4847,216,0,0,0,6,0,6,15,19,0,2,1,1,0,0,0,2830,1,0,0,0,0,0,3,18,6,0,0,1,0,420,0,0,0.4,0
FluttE#2304,2018,476,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,469,0,0,0,0,0,0,0,1,0,0,0,0,0,60,0,0,0.35,1.0
Raxya#2784,4079,84988,13523,5,0,0,87,0,197,175,249,0,80,6,10,0,4,0,55626,31,14,7,9,6,2,72,443,98,0,1,21,0,3600,959,11,0.34,0.37
silent#22915,2884,126341,22243,5,0,0,103,0,277,243,366,0,103,7,12,0,5,0,81808,31,11,7,14,2,3,120,648,143,0,0,20,0,7200,1018,19,0.34,0.39
AEON#21555,4169,23172,2596,0,0,0,30,0,64,47,68,0,29,2,3,0,1,0,17128,7,3,1,3,2,2,20,137,27,0,0,5,0,1920,384,0,0.35,0.36
Crixus#12172,2734,2106,967,0,0,0,4,0,5,0,3,0,2,0,0,0,0,0,1139,0,0,0,0,0,0,4,0,2,0,0,0,0,120,0,0,0.34,1.0
Artist#31404,2116,55,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0,55,0,0,0,0,0,0,2,3,1,0,0,0,0,24,0,0,0.07,0
CCanem#2643,2493,278,26,0,0,0,2,0,2,0,2,0,0,0,0,0,0,0,252,0,0,0,0,0,0,2,11,1,0,0,0,0,47,0,0,0.47,0
HawkOfLight#11199,3621,3992,0,0,0,0,8,0,9,6,11,0,5,0,0,0,0,0,0,2,1,0,1,0,0,3,10,4,0,0,0,0,300,45,0,0.5,0.7
ACG#11517,2258,6682,474,0,0,0,17,0,17,15,30,0,7,2,2,0,0,0,6000,5,2,0,3,0,0,8,64,11,0,0,2,0,840,0,0,0.33,0
DatBoi#21166,2462,55676,0,2,0,0,34,0,142,77,87,0,66,3,6,0,2,0,0,12,7,3,2,9,2,60,422,39,0,0,17,0,3600,541,1,0.4,0.4
Lucas#25310,2086,2893,186,0,0,0,8,0,8,4,8,0,4,1,1,0,0,0,2697,0,0,0,0,0,0,3,42,3,1,0,1,0,420,0,0,0.32,0
OgKey7#1981,2541,18192,4293,0,0,0,11,0,47,22,34,0,15,0,1,0,1,0,11134,5,2,2,1,1,1,18,203,12,0,0,5,0,1020,259,0,0.3,0.7
James#22196,2884,18013,1912,0,0,0,12,0,53,44,59,0,27,1,2,0,1,0,14571,3,2,0,2,0,1,14,101,17,0,0,7,0,1440,323,2,0.36,0.62
Greenguy2#1150,3202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0
Zerps#11909,2535,1918,551,0,0,0,4,0,5,5,11,0,1,0,0,0,0,0,1367,0,0,0,0,0,0,2,3,5,0,0,1,0,180,0,0,0.32,0
DiBs#1308,2144,552,272,0,0,0,2,0,3,0,2,0,0,0,0,0,0,0,280,0,0,0,0,0,0,2,13,1,0,0,0,0,60,0,0,0.18,0
Hydration#1570,4224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0
Lovis#21785,1297,128,88,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0.62,0
MeIVTO#1685,2839,3062,531,0,0,0,2,0,4,7,12,0,2,0,0,0,0,0,2529,1,0,0,0,0,0,1,7,2,0,0,0,0,180,0,0,0.4,0
MZA#11513,3870,815,94,0,0,0,2,0,3,0,1,0,1,0,0,0,0,0,683,1,0,1,0,1,0,2,5,1,0,0,1,0,60,0,0,0.36,0.02
EFFECT#21531,850,4863,699,0,0,0,8,0,13,5,18,0,8,0,1,0,1,0,4064,4,2,0,2,2,0,4,23,7,1,0,1,0,480,0,0,0.23,1.0
Drazytox#2445,3747,5757,567,0,0,0,13,0,17,23,28,0,6,0,1,0,1,0,4947,2,1,0,1,0,0,7,19,8,1,0,1,0,720,29,1,0.25,0.88
Brutalkie#2799,2863,522,283,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,239,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0.34,0
ActionOfLost#1103,2293,704,104,0,0,0,1,0,1,0,2,0,0,0,0,0,0,0,600,0,0,0,0,0,0,1,1,1,0,0,0,0,60,0,0,0.33,1.0
FreshFiyah#1952,3000,6408,603,1,0,0,7,0,16,7,20,0,10,0,1,0,1,0,4604,2,1,1,1,0,0,5,39,10,0,0,0,0,420,121,0,0.32,1.0
Svelterpoem#1455,2261,67,0,0,0,0,3,0,1,0,1,0,0,0,0,0,0,0,67,0,0,0,0,0,0,1,16,0,0,0,0,0,60,0,0,0.26,0
SliceandDice#11582,2240,2114,1037,0,0,0,1,0,2,3,6,0,0,0,1,0,1,0,1013,1,1,0,0,0,0,1,23,1,0,0,0,0,180,0,0,0.19,0.88
Valfreyja#2252,1710,98717,14081,3,0,0,87,0,273,136,335,0,117,7,18,0,11,0,76361,28,17,3,7,2,2,122,705,106,0,0,40,1,7200,619,4,0.33,0.58
Flare#11349,2727,679,120,0,0,0,4,0,2,0,1,0,1,0,0,0,0,0,559,1,0,0,0,0,0,1,8,1,0,0,1,0,120,0,0,0.47,0.59
mel0n#11851,3174,4262,544,0,0,0,14,0,13,5,14,0,4,1,1,0,0,0,3577,3,1,1,1,0,0,5,75,5,0,0,1,0,660,0,0,0.28,0.29
Cheans#1139,2696,5451,1764,0,0,0,8,0,9,6,12,0,4,1,1,0,0,0,2395,1,1,0,0,0,0,3,26,4,0,0,1,0,480,40,0,0.26,0
metron#1389,2373,463,396,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,67,0,0,0,0,0,0,0,1,0,0,0,0,0,60,0,0,0.1,0
tei#1553,2043,1804,334,0,0,0,1,0,7,3,6,0,4,0,0,0,0,0,1441,1,0,0,0,0,0,2,6,1,1,0,2,0,60,27,0,0.41,0
QuayCzar#1636,3701,309,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,309,0,0,0,0,0,0,0,1,0,0,0,0,0,39,0,0,0.31,0
Hisoka9x9#1736,1516,1811,353,0,0,0,5,0,5,0,3,0,2,0,0,0,0,0,1423,1,0,0,0,0,0,1,7,1,0,0,1,0,180,0,0,0.28,0
Bavgren#2305,3059,88,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0.18,0
JPG#21164,2848,20716,2136,1,0,0,28,0,39,37,68,0,16,2,2,0,0,0,12557,5,1,2,2,0,0,16,152,26,0,3,3,0,1740,160,9,0.37,0.02
OptimusBlyat#1222,2431,893,329,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,564,0,0,0,0,0,0,0,5,0,0,0,0,0,120,0,0,0.44,0
Kaiper#2170,1315,48,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,1,0,0,0,0,0,28,0,0,0.3,1.0
Strudel#11629,2416,4592,687,0,0,0,4,0,8,9,16,0,3,0,0,0,0,0,2273,1,0,0,0,0,0,1,8,4,0,0,1,0,240,0,0,0.48,0
davidxzm#1446,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0
MaybeSo#11474,2786,5233,282,0,0,0,8,0,11,9,13,0,5,1,1,0,0,0,4603,3,1,1,1,1,0,5,58,3,1,0,3,0,840,0,1,0.29,0.04
MasterFubar#1322,2830,1035,168,0,0,0,7,0,3,3,7,0,2,0,0,0,0,0,867,1,0,0,1,0,0,1,38,1,0,0,0,0,300,0,0,0.28,1.0
kn0cknock#1911,2218,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0
Vexar#11185,2149,584,12,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,572,1,0,1,0,0,0,0,6,0,0,0,0,0,60,0,0,0.48,0
Clover#32549,1858,131,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,131,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0.3,0
Corey#12930,3308,194,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,194,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0.36,1.0
ghb#21415,2619,168,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,168,0,0,0,0,0,0,0,12,1,0,0,0,0,39,0,0,0.45,0
Sam#26663,2865,15404,1867,0,0,0,20,0,54,39,70,0,21,1,2,0,1,0,12346,6,4,0,2,2,0,21,202,30,0,0,4,0,1680,50,1,0.4,0.44
Gendundrup#1515,2518,88,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,88,0,0,0,0,0,0,0,1,0,0,0,0,0,36,0,0,0.17,0
zer0#21581,2899,4046,1331,0,0,0,10,0,9,7,14,0,5,1,1,0,0,0,2715,1,0,0,0,1,0,2,48,3,1,0,1,0,480,0,0,0.33,0
Miwca#1534,2041,1361,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,0,0,0.61,0.22
TopOverBB#2463,2460,756,152,0,0,0,1,0,5,2,5,0,2,0,0,0,0,0,604,0,0,0,0,0,0,5,14,4,0,0,0,0,60,3,0,0.44,1.0
heljo#1885,2601,34143,4457,1,0,0,32,0,89,74,131,0,24,0,3,0,3,0,21597,9,3,1,5,0,1,40,304,44,0,0,7,0,2640,468,2,0.32,0.85
RaggedTurtle#1809,2079,13881,1017,1,0,0,9,0,31,22,29,0,10,1,1,0,0,0,8091,4,2,2,1,0,1,17,85,12,0,0,2,0,840,42,1,0.41,0.21
JackdRespek#1528,2403,291,224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0.59,0
Krizzy#2921,2252,24,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,2,0,0,0,0,0,34,0,0,0.12,0
HJFBV1#1701,1782,1128,236,0,0,0,7,0,4,3,8,0,2,1,1,0,0,0,892,2,1,0,1,0,0,3,34,3,0,0,1,0,300,0,0,0.28,0
Zotrm#2616,2169,2160,614,0,0,0,4,0,5,0,3,0,3,0,0,0,0,0,1395,1,0,0,1,0,0,1,5,1,1,0,2,0,180,0,0,0.55,0
ItJustQP#1391,3000,41,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,1,70,0,0,0,0,0,60,0,0,0.1,1.0
Bovice#1567,2539,876,368,0,0,0,4,0,3,0,3,0,0,1,1,0,0,0,508,2,0,1,1,0,0,2,4,0,0,0,0,0,240,0,0,0.31,0
Skyfall#22125,2192,38,0,0,0,0,1,0,1,0,4,0,0,0,0,0,0,0,38,1,0,0,0,0,0,0,0,1,0,0,0,0,60,0,0,0.04,1.0
SnakeySnake#1441,3007,3608,770,0,0,0,2,0,12,4,7,0,3,0,1,0,1,0,2838,1,0,0,1,0,0,5,27,2,0,0,0,0,300,0,0,0.24,1.0
Justizz#2498,2298,8562,54,1,0,0,7,0,20,23,36,0,6,1,1,0,0,0,8479,0,0,0,0,1,1,6,120,18,0,0,0,0,540,376,0,0.36,0
Crimson#2915,2963,1225,272,0,0,0,5,0,2,0,5,0,2,0,0,0,0,0,953,1,0,0,0,0,0,0,0,0,0,0,2,0,120,57,0,0.31,0
Bluebear#6788,1973,2380,72,0,0,0,4,0,2,4,7,0,0,1,1,0,0,0,2308,1,1,0,0,0,0,0,24,2,0,0,0,0,360,0,0,0.44,0.02
vengeance#11646,2264,6321,0,0,0,0,13,0,16,13,25,0,8,1,1,0,1,0,0,2,2,0,0,1,0,1,64,6,0,0,2,0,840,16,0,0.33,0.48
XxWhiTexX#11338,2896,56,8,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,1,0,0,0,0,0,42,10,0,0.18,1.0
FireBlizz#21215,3349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
Lucky#1945,2353,11592,1903,0,0,0,10,0,19,18,30,0,6,1,1,0,0,0,6444,2,1,1,1,1,1,5,38,10,0,0,3,0,660,0,0,0.29,0
Cash#1528,3203,5430,743,0,0,0,6,0,13,9,20,0,0,0,0,0,0,0,3480,1,1,0,0,0,0,5,60,8,0,0,0,0,360,172,0,0.39,1.0
Marvel#12620,1974,1238,254,0,0,0,2,0,8,2,11,0,3,0,1,0,0,0,984,0,0,0,0,0,0,5,56,5,0,0,2,0,360,0,0,0.23,0.4
its4fun#1672,2336,2703,830,0,0,0,6,0,9,8,19,0,1,0,0,0,0,0,1873,0,0,0,0,0,0,2,19,7,0,0,0,0,360,0,0,0.25,0
Erppi7#2654,2181,582,240,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,287,0,0,0,0,0,0,0,6,0,0,0,0,0,60,0,2,0.32,0
eunoia#11243,2277,1753,128,0,0,0,5,0,6,3,6,0,2,0,0,0,0,0,1434,1,0,0,1,0,0,2,21,1,0,0,1,0,300,0,0,0.26,0
GukkiSpace#1784,2609,1824,0,0,0,0,6,0,3,4,7,0,2,0,0,0,0,0,1544,2,0,0,1,0,0,2,16,2,1,0,1,0,240,0,0,0.45,0
HunanChicken#1628,2177,173,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0.14,0
DankTrain#11949,3426,31,0,0,0,0,6,0,0,0,4,0,0,0,1,0,0,0,31,3,0,2,1,0,0,0,2,1,0,0,0,0,360,0,0,0.19,0.45
SoRa#32516,2769,256,0,0,0,0,2,0,2,0,1,0,0,0,0,0,0,0,256,0,0,0,0,0,0,0,4,0,0,0,0,0,60,0,0,0.17,0
Vise#11344,3051,318,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,318,0,0,0,0,0,0,2,2,0,0,0,0,0,60,0,0,0.22,1.0
itsthenewdc#1323,3103,7140,961,0,0,0,14,0,18,24,43,0,5,2,2,0,1,0,4927,5,2,1,2,1,0,6,67,9,0,0,0,0,1080,0,0,0.31,0.26
Diamoge#2260,2278,240,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,0,240,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0.25,0
Densho#1292,902,3340,173,0,0,0,17,0,6,8,9,0,2,1,1,0,0,0,2070,4,2,1,1,0,0,4,43,2,1,0,1,0,780,0,0,0.25,0
Jaydee#11791,2107,5156,647,0,0,0,23,0,23,10,21,0,6,2,3,0,1,0,2459,3,2,1,1,0,0,3,44,7,0,0,0,0,1500,0,0,0.21,0.26
Buffy#11930,3104,5461,1202,0,0,0,11,0,21,8,12,0,1,0,1,0,0,0,3904,2,1,1,0,0,0,15,141,8,1,0,1,0,720,78,0,0.29,0.43
Hyper#22823,3144,2329,716,0,0,0,3,0,3,4,4,0,1,0,0,0,0,0,575,2,0,0,1,0,0,0,2,1,0,0,1,1,120,0,4,0.46,0
Cel#11547,2561,53130,6604,1,0,0,64,0,123,88,159,0,57,5,6,0,1,0,36976,20,10,4,6,3,0,61,611,48,0,0,9,0,3600,584,0,0.31,0.2
Alucard#16834,2546,13697,1460,0,0,0,22,0,25,20,32,0,11,2,2,0,0,0,7122,4,2,0,2,0,2,13,121,12,0,0,1,1,1380,136,7,0.35,0.02
VVVVVV#21686,2846,2509,0,0,0,0,0,0,3,6,7,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2,21,0,0,0,0,0,60,0,0,0.26,1.0
JellyZ#2221,3503,8022,2414,0,0,0,7,0,24,18,23,0,9,0,1,1,0,0,5511,2,0,1,1,0,0,11,29,14,0,0,2,0,540,152,0,0.31,0
Specik#2775,2766,4062,0,0,0,0,6,0,1,5,12,0,0,0,1,0,0,0,0,3,1,0,1,0,0,1,11,0,0,0,0,0,360,0,0,0.3,0.35
RevSonic#1483,2480,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,59,0,0,0,0
ATeammate#1385,3723,541,80,0,0,0,2,0,1,0,4,0,0,0,0,0,0,0,461,1,0,0,0,0,0,1,22,1,0,0,0,0,60,0,0,0.25,0.1
Brks#2697,1983,30837,3742,4,0,0,37,0,70,75,144,0,24,2,5,0,3,0,22765,6,4,0,2,0,1,34,243,48,0,0,5,0,3180,316,1,0.29,0.59
Calvinsete#1701,2668,39237,5947,1,0,0,43,0,100,86,160,0,26,2,5,1,2,0,24195,13,9,1,3,2,2,42,271,71,0,0,5,0,3420,737,0,0.33,0.48
Relax#21104,4245,10273,2652,0,0,0,8,0,21,15,22,0,6,1,1,0,0,0,6990,2,1,0,1,1,0,3,20,8,0,0,2,0,660,136,0,0.43,0
TallMidget#11548,2279,1514,328,0,0,0,3,0,3,2,6,0,0,0,0,0,0,0,1186,1,1,0,0,0,0,0,20,3,0,0,0,0,120,0,0,0.18,0
Geon0514#1596,2164,160,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,160,0,0,0,0,0,0,0,6,0,0,0,0,0,34,0,0,0.29,0
Asmerk#1346,2351,3676,487,0,0,0,5,0,13,8,15,0,3,0,0,0,0,0,3189,1,1,0,0,0,1,10,65,10,1,0,0,0,360,89,0,0.39,1.0
Graceful#2412,4524,6036,920,1,0,0,3,0,10,17,18,0,3,0,1,0,1,0,3147,2,1,1,0,0,0,2,9,4,1,0,1,0,300,43,0,0.39,1.0
