battletag,SR,all_damage_done,barrier_damage_done,cards,critical_hit_accuracy,critical_hits,deadeye_kills,deaths,defensive_assists,eliminations,environmental_kills,fan_the_hammer_kills,final_blows,games_lost,games_played,games_tied,games_won,healing_done,hero_damage_done,medals,medals_-_bronze,medals_-_gold,medals_-_silver,melee_final_blows,multikills,objective_kills,objective_time_seconds,offensive_assists,quick_melee_accuracy,shield_generators_destroyed,solo_kills,teleporter_pads_destroyed,time_played_seconds,time_spent_on_fire_seconds,turrets_destroyed,weapon_accuracy,win_percentage
Zullu#21532,2403,2026,1281,0,0.11,1,0,1,0,0,0,0,0,0,0,0,0,0,745,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0.25,0
Niso#11211,3196,160573,40575,6,0.1,169,42,112,0,284,0,26,164,5,11,0,7,0,118808,32,8,14,10,3,1,93,562,0,0,0,39,0,7200,902,4,0.45,0.57
Able#2245,2712,2541,1121,0,0.04,1,0,6,0,1,0,0,0,0,0,0,0,0,1420,1,0,0,0,0,0,0,0,0,0,0,0,0,240,0,0,0.34,0
hoontario#1411,2603,91615,25116,0,0.09,86,26,87,0,154,0,5,86,6,8,1,2,0,66146,15,8,3,5,6,1,59,393,0,0,0,20,0,3600,159,0,0.42,0.26
Nathou#21298,2405,5555,1169,0,0.1,6,1,10,0,6,0,0,3,1,1,0,0,0,4376,1,0,0,0,0,0,3,36,0,0,0,0,0,420,0,0,0.24,0
Foukwan#2531,2415,10455,2920,0,0.04,5,0,7,0,15,0,3,13,0,1,0,1,0,7284,1,0,0,1,0,0,3,19,0,0,0,2,0,480,0,0,0.39,1.0
RONINSHOO#4783,2730,6419,2248,0,0.15,9,1,6,0,9,0,2,3,1,1,0,0,0,4170,2,2,0,0,0,0,2,17,0,0,0,0,0,360,0,0,0.36,0.12
sbt14#1373,2610,20745,7035,0,0.09,17,5,19,0,31,0,1,22,0,1,0,1,0,13558,4,2,0,2,0,0,10,107,0,0,0,1,0,1020,112,0,0.5,0.68
TheAngryStig#1656,3000,22649,5552,0,0.11,26,4,28,0,38,0,0,25,1,2,0,0,0,16937,5,3,1,1,0,0,14,49,0,0,0,9,0,1320,217,0,0.4,0.16
andykate#1933,3000,1233,785,0,0,0,0,1,0,2,0,1,0,0,0,0,0,0,449,1,0,0,0,0,0,1,0,0,0,0,0,0,53,0,0,0.2,0
Spice#11593,3295,50167,15856,0,0.06,32,5,68,0,82,0,16,44,4,5,0,1,0,34185,13,4,5,5,1,0,24,203,0,0,0,8,0,3300,0,3,0.34,0.21
Milly#1761,4060,9860,3269,0,0.09,9,0,8,0,15,0,0,10,0,1,0,0,0,6591,1,0,0,1,0,0,6,42,0,0,0,1,0,540,33,0,0.41,0.26
TuGud4Yu#2629,2560,11287,2052,0,0.14,19,5,7,0,42,0,5,23,1,1,0,0,0,9232,3,0,2,1,1,0,23,139,0,0,0,5,0,660,284,0,0.36,0.31
Zelco#21251,3711,17395,2477,0,0.12,24,6,16,0,49,0,0,26,1,1,0,0,0,14732,5,2,2,1,1,1,18,94,0,0,0,5,0,1020,85,0,0.46,0.18
Skadoosh#21426,2498,302074,69947,8,0.12,399,75,270,0,516,0,42,298,8,18,2,8,0,229692,48,15,20,12,4,1,175,855,0,0,0,68,0,14400,2090,2,0.47,0.51
senortesta#1206,2552,37149,14004,0,0.04,17,7,30,0,59,0,4,23,1,2,0,1,0,23046,5,3,0,2,0,1,32,176,0,0,0,4,0,2160,18,0,0.32,0.58
contrev323#1748,2285,14193,5909,0,0.14,17,0,10,0,19,0,1,12,1,1,0,0,0,8060,1,1,0,0,0,0,3,42,0,0,0,4,0,660,18,1,0.33,0
dsmarsh#1947,3573,170784,42903,1,0.11,201,32,178,0,335,0,13,186,8,15,1,5,0,125954,33,13,8,11,1,2,135,833,0,0,0,39,0,7200,984,6,0.42,0.39
Fornix#1640,3710,35495,9593,0,0.12,44,9,44,0,66,0,8,37,2,4,0,2,0,25778,7,4,1,2,1,0,23,60,0,0,0,3,0,2340,17,5,0.38,0.52
Amye#11787,2656,86466,18486,1,0.1,100,24,92,0,188,0,17,124,5,7,0,2,0,66618,18,5,7,6,4,3,81,521,0,0,0,23,0,3600,830,6,0.46,0.28
cheesycrust#1700,2591,6909,1059,0,0.15,11,1,10,0,13,0,0,9,0,1,0,1,0,5787,1,0,0,1,0,0,8,42,0,0,0,2,0,480,19,0,0.46,1.0
Dantey#2824,3929,343713,65386,5,0.12,482,70,275,0,671,0,5,388,11,26,0,15,0,275843,54,17,20,16,6,5,191,482,0,0,0,77,0,18000,2193,0,0.45,0.58
Gandarfl#1241,2847,82791,12386,2,0.1,108,28,74,0,203,0,26,131,4,7,0,4,0,68958,19,6,5,7,1,1,57,233,0,0,0,25,0,3600,770,1,0.45,0.5
Rahar#11204,2184,2574,388,0,0.07,2,2,2,0,4,0,0,3,0,0,0,0,0,2186,1,0,0,0,0,0,3,12,0,0,0,2,0,120,0,0,0.4,0.74
AyeBumaye#2894,2378,4543,1811,0,0.07,3,0,5,0,5,0,3,4,0,0,0,0,0,2732,0,0,0,0,2,0,1,14,0,1,0,3,0,240,0,0,0.35,0
SteppinRide#1310,2501,4629,575,0,0.02,2,0,6,0,8,0,3,3,0,1,0,1,0,3859,2,1,0,1,0,0,3,18,0,0,0,1,0,360,0,0,0.45,1.0
Echo#11768,2637,354624,81711,5,0.09,359,102,246,0,673,0,79,406,9,26,0,17,0,267614,61,19,19,22,15,3,250,1782,0,0,0,74,0,18000,2016,6,0.41,0.65
battery#11906,2628,1843,280,0,0,0,0,2,0,2,0,0,1,0,0,0,0,0,1552,0,0,0,0,0,0,0,3,0,1,0,0,0,60,0,0,0.71,0
Noice#21260,2427,1625,0,0,0.08,2,0,3,0,0,0,0,0,0,0,0,0,0,1625,1,0,1,0,0,0,0,0,0,0,0,0,0,120,0,0,0.45,0
Noname#12880,1776,142844,0,2,0.02,47,57,193,0,361,0,160,226,9,19,1,9,0,0,48,24,13,12,7,3,140,1021,0,0,0,71,0,10800,778,12,0.46,0.46
Nadir#2452,4317,15908,2272,0,0.12,24,4,16,0,28,0,1,18,1,1,0,0,0,13553,3,1,1,1,0,0,4,33,0,0,0,0,0,840,267,0,0.41,0.11
Jekki9M#2135,3013,213,0,0,0.33,1,0,1,0,1,0,0,0,0,0,0,0,0,213,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0.15,0
LazySloth#1431,2205,1947,1065,0,0.07,1,0,2,0,1,0,0,0,0,0,0,0,0,882,0,0,0,0,0,0,1,28,0,0,0,0,0,60,0,0,0.27,1.0
GewoonJulian#21590,3183,142847,34202,0,0.1,161,25,167,0,255,0,20,128,7,14,1,7,0,107810,26,10,7,9,1,0,97,460,0,0,0,31,0,7200,363,10,0.39,0.5
NiTRO#3515,2061,3713,235,0,0.08,4,1,2,0,14,0,3,8,0,0,0,0,0,3478,1,1,0,0,0,0,3,6,0,0,0,2,0,300,0,0,0.34,1.0
cpp#21647,2829,12169,0,0,0.03,6,2,13,0,28,0,2,16,0,1,0,0,0,0,3,1,1,1,0,0,19,163,0,0,0,1,0,720,5,0,0.53,0.51
Maady#21603,1285,73322,16235,0,0.06,61,26,83,0,161,0,30,96,6,11,0,5,0,56777,12,7,1,4,0,1,49,160,0,0,0,23,0,3600,158,7,0.46,0.45
Saucy#11771,2842,41844,5009,0,0.06,42,10,33,0,76,0,19,46,1,3,0,2,0,36705,7,1,3,3,0,0,22,88,0,0,0,12,0,2220,158,0,0.59,0.74
eboy#21174,4089,65827,13122,2,0.1,80,11,54,0,117,0,5,79,3,5,0,1,0,52278,13,4,6,3,0,1,34,129,0,0,0,5,0,3120,569,2,0.46,0.32
Per#22333,2235,3916,1607,0,0.08,3,0,8,0,4,0,1,4,1,1,0,0,0,2309,0,0,0,0,0,0,1,3,0,0,0,1,0,360,0,0,0.27,0
Lordgede#1876,2470,78010,0,0,0.08,88,21,91,0,131,0,5,67,6,9,0,2,0,0,15,6,2,7,2,2,53,499,0,0,0,12,0,3600,203,4,0.38,0.26
Sly#1985,2542,5060,1640,0,0.15,7,2,4,0,5,0,1,3,0,0,0,0,0,3420,1,0,0,1,0,0,4,3,0,0,0,0,0,300,18,0,0.3,0
JerBear#12764,2315,8010,603,0,0.1,10,2,11,0,17,0,4,12,0,1,0,0,0,6998,3,0,0,2,0,0,4,37,0,0,0,4,0,660,0,0,0.44,0
AutoRAVE#2997,2661,1412,201,0,0.11,2,0,7,0,2,0,0,2,0,0,0,0,0,1212,0,0,0,0,0,0,1,8,0,0,0,1,0,240,0,0,0.23,1.0
Nemesis#25699,3403,275272,57759,1,0.15,427,55,269,0,555,0,11,329,12,26,0,14,0,214151,39,19,6,13,1,3,147,470,0,0,0,83,1,14400,1686,16,0.38,0.54
Dexter#13963,3621,29136,10164,1,0.11,31,8,25,0,51,0,5,32,1,2,0,1,0,18803,4,0,1,2,0,0,19,132,0,0,0,5,0,1320,224,0,0.45,0.62
DarkTerra#2350,3061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,1.0
Mikro#2686,3183,689330,157035,17,0.11,887,175,507,0,1317,0,165,768,22,48,0,26,0,525810,138,33,48,57,6,10,500,2535,0,0,0,120,1,32400,5171,7,0.45,0.54
FickDace#1639,1649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
LTAzec#2505,2613,32256,7295,1,0.04,17,13,26,0,71,0,17,47,2,3,0,2,0,24957,7,3,3,1,0,1,33,216,0,0,0,8,0,2040,104,0,0.48,0.5
VoyEnCholas#2819,2107,4068,259,0,0.06,3,4,3,0,7,0,0,6,0,0,0,0,0,3674,2,1,0,0,0,0,2,6,0,0,0,3,0,180,18,0,0.52,0
TCH13#2413,2251,160,70,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,1,0,0,0,0,0,33,0,0,0.09,0
JustDeGonzo#2348,2841,24185,4365,0,0.05,19,5,35,0,48,0,18,24,1,3,0,1,0,19146,7,5,0,1,0,0,9,109,0,0,0,7,0,1800,67,2,0.38,0.48
Tat2xNova#1206,2277,93936,13601,2,0.13,161,22,70,0,221,0,1,135,3,9,0,6,0,79999,20,4,10,6,1,0,61,221,0,0,0,45,0,3600,1125,1,0.48,0.68
senginel#1886,1776,5401,476,0,0.04,4,2,7,0,11,0,4,8,0,1,0,1,0,4444,1,1,0,0,0,0,3,13,0,0,0,3,0,420,49,1,0.48,0.84
Mazdor#2975,2399,24138,5987,0,0.06,18,7,22,0,46,0,17,25,1,2,0,1,0,18036,5,1,1,3,0,0,22,157,0,0,0,5,0,1380,163,1,0.39,0.7
Melanin#11737,1915,260,200,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0.14,1.0
WilHalloward#2122,2606,31721,5838,0,0.08,33,6,28,0,59,0,9,27,1,3,0,2,0,24846,5,3,1,2,0,0,23,100,0,0,0,3,0,2040,253,0,0.39,0.55
FervFlames#11814,2893,2169,0,0,0.03,1,0,4,0,0,0,0,0,0,0,0,0,0,2169,1,0,0,1,0,0,0,5,0,0,0,0,0,120,0,0,0.46,0
GargleBlastr#11790,2235,985,515,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,469,1,1,0,0,0,0,0,14,0,0,0,0,0,60,0,1,0.42,0
EFFECT#31987,1358,31007,3851,0,0.08,32,10,40,0,69,0,12,42,2,5,0,3,0,26293,7,3,1,2,1,0,25,112,0,0,0,13,0,2940,73,1,0.35,0.59
liiiNkje#2195,3531,17152,3283,0,0.07,14,9,14,0,28,0,5,14,1,1,0,0,0,13869,4,1,1,3,0,0,10,31,0,0,0,2,0,780,152,0,0.44,0.33
Kieran#6823,2607,147089,31616,0,0.07,129,38,130,0,312,0,40,187,8,14,0,6,0,114157,35,16,5,14,1,1,125,526,0,0,0,47,0,7200,432,7,0.38,0.42
Mistake#11517,3894,25231,7990,0,0.12,31,3,18,0,38,0,4,20,1,2,0,1,0,17141,4,1,0,2,1,0,8,19,0,0,0,6,0,1260,3,0,0.38,0.51
JinxD#21411,2675,5197,1262,0,0.06,4,1,7,0,13,0,2,4,0,0,0,0,0,3935,1,1,0,0,0,0,7,40,0,0,0,0,0,300,0,0,0.44,0
Giondone#1738,2675,74013,18623,0,0.12,89,22,75,0,138,0,6,80,6,7,0,1,0,55124,12,3,6,3,3,3,49,280,0,0,0,10,0,3600,447,4,0.36,0.13
Daco#31665,2310,160266,28324,4,0.1,176,53,125,0,284,0,10,189,5,11,0,6,0,131041,31,10,11,11,1,3,87,291,0,0,0,60,0,7200,1537,1,0.53,0.52
BennoPLOX#2931,1953,37970,7460,1,0.06,28,20,48,0,82,0,17,54,2,4,0,2,0,29555,9,4,2,3,0,3,23,138,0,1,0,15,0,2580,428,2,0.42,0.53
nferraiu#1845,2814,651701,129985,9,0.09,697,113,529,0,1260,0,152,761,29,55,0,27,0,515417,144,48,44,52,4,5,522,3185,0,0,0,132,0,36000,4488,7,0.51,0.48
Jordan#2343,2335,257789,43207,7,0.07,268,88,233,0,627,0,117,378,12,26,1,13,0,211774,55,14,23,18,1,12,150,875,0,0,0,89,0,14400,1992,2,0.47,0.52
BitchLasagna#1988,3050,805,95,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,710,0,0,0,0,0,0,0,1,0,0,0,0,0,47,2,0,0.42,1.0
Afrothunders#1930,2606,3693,1067,0,0.06,3,0,5,0,3,0,1,0,0,0,0,0,0,2626,0,0,0,0,0,0,0,28,0,0,0,0,0,180,0,0,0.48,0
RavenFall#1108,3263,19277,4607,0,0.06,16,9,24,0,42,0,6,26,0,2,0,1,0,14417,4,2,1,1,0,0,9,45,0,0,0,5,0,1380,130,3,0.44,0.75
Mist#22687,2958,11930,2507,0,0.07,10,2,13,0,23,0,2,15,1,2,0,0,0,9202,3,2,0,1,1,0,13,78,0,0,0,1,0,900,18,0,0.31,0.18
pahaerkki#2750,3809,196457,37199,2,0.12,274,37,238,0,396,0,22,221,9,16,1,7,0,157442,38,15,11,13,6,2,147,783,0,0,0,36,0,10800,1285,13,0.4,0.43
Emerald#11599,2066,64078,18516,0,0.02,19,19,80,0,122,0,37,65,4,8,0,4,0,44023,8,5,0,3,4,2,49,386,0,0,0,16,0,3600,216,2,0.34,0.48
NanoHable#1767,3336,26285,6698,0,0.14,39,3,38,0,41,0,2,26,1,3,0,2,0,19043,3,1,2,0,1,0,16,107,0,0,0,5,0,2100,3,0,0.34,0.57
sharkass#1565,2102,95,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0.25,0
pipluppengi#1987,3116,147930,23612,2,0.12,204,41,130,0,310,0,16,196,4,11,1,6,0,123476,27,8,11,9,7,1,112,384,0,0,0,40,0,7200,1183,1,0.49,0.57
Dakkon#2750,2744,85951,18105,0,0.07,69,22,76,0,181,0,6,99,4,7,0,3,0,67297,18,8,5,6,0,0,69,454,0,0,0,12,0,3600,141,0,0.47,0.42
Artonn#2482,2640,889,120,0,0.23,3,0,3,0,2,0,0,2,0,0,0,0,0,769,0,0,0,0,0,0,0,0,0,0,0,1,0,120,0,0,0.26,0
Eluene#1839,2298,41295,5591,0,0.08,42,13,27,0,75,0,0,36,2,3,0,1,0,35404,6,2,2,2,0,1,33,115,0,0,0,7,0,2580,335,0,0.44,0.31
goatmeal66#1533,2304,202615,29541,8,0.1,268,55,145,0,467,0,51,305,8,14,1,6,0,171713,39,9,17,13,7,7,179,999,0,1,0,76,0,10800,2434,4,0.49,0.42
Kotay#1273,3039,3575,0,0,0.05,3,1,6,0,3,0,1,2,0,0,0,0,0,0,1,1,0,0,0,0,1,14,0,0,0,0,0,240,0,0,0.43,0
JamesCao#11571,2204,5526,1473,0,0.07,5,0,8,0,6,0,2,4,1,1,0,0,0,3982,1,1,0,0,0,0,2,5,0,0,0,1,0,420,0,0,0.4,0
Icyskull#1268,4050,60468,10978,0,0.1,73,9,68,0,97,0,13,57,4,5,0,1,0,48934,11,3,4,4,2,0,29,105,0,0,1,7,0,3540,133,2,0.45,0.17
SK3#11180,2533,7991,330,0,0.16,12,7,5,0,19,0,2,13,0,1,0,1,0,7632,2,0,1,1,0,1,6,5,0,0,0,3,0,360,101,0,0.49,0.77
KingBenjy#1269,3223,4558,420,0,0.05,3,3,4,0,13,0,2,4,0,1,0,1,0,4138,2,1,1,0,0,0,6,16,0,0,0,1,0,240,24,0,0.45,1.0
Prontosaurus#2807,2419,54318,7169,0,0.06,49,21,72,0,141,0,20,89,4,7,0,3,0,46908,14,4,2,7,0,2,54,231,0,0,0,21,0,3600,237,0,0.43,0.42
Hirikarn#1109,1863,6518,1360,0,0.1,7,3,7,0,11,0,2,7,1,1,0,0,0,4966,1,0,1,1,0,1,1,1,0,0,0,3,0,360,26,0,0.36,0
AsianPancake#21281,2305,42501,6382,2,0.11,52,12,30,0,110,0,3,64,1,3,0,2,0,35951,6,3,2,0,1,2,33,161,0,0,0,9,0,2280,651,0,0.43,0.55
UglyGod#11274,2753,109691,27449,1,0.1,114,35,86,0,187,0,9,122,4,7,1,2,0,80900,21,4,10,7,2,1,75,413,0,0,0,25,0,3600,663,0,0.44,0.28
EFFECT#31435,3122,145291,20699,1,0.11,201,26,147,0,302,0,18,181,6,13,0,7,0,123262,32,14,7,10,3,3,98,583,0,0,0,37,0,7200,858,6,0.4,0.56
Bluez#11397,3454,59628,12550,1,0.06,44,12,50,0,113,0,3,59,2,5,0,3,0,46503,14,4,5,5,2,1,61,541,0,0,0,8,0,3120,431,0,0.44,0.63
Subliminal#2911,2429,16528,4272,0,0.08,15,2,13,0,22,0,2,13,1,1,0,0,0,11173,2,2,0,0,1,0,13,163,0,0,0,1,0,1020,65,2,0.49,0
Dissonant#11196,2576,134311,35500,3,0.12,174,26,90,0,256,0,12,157,4,10,0,5,0,97029,28,5,8,14,1,2,115,573,0,0,0,26,0,7200,641,6,0.5,0.54
RankDrop#1120,2690,8471,1569,0,0.06,8,2,10,0,17,0,2,13,1,1,0,0,0,6771,1,0,1,0,0,0,5,0,0,0,0,3,0,600,0,1,0.48,0.36
Sofandi#2497,2750,6752,2864,0,0.02,2,0,9,0,10,0,3,4,1,1,0,0,0,3888,0,0,0,0,0,0,5,27,0,0,0,0,0,480,0,0,0.37,0.03
Vooter#1868,2330,35596,6964,1,0.11,43,8,27,0,94,0,3,58,1,3,0,2,0,28618,8,2,5,1,1,0,42,160,0,0,0,11,0,1980,476,0,0.45,0.79
CrotchMcDong#1700,667,122179,0,3,0.04,83,36,154,0,294,0,112,200,9,16,2,5,0,0,39,15,12,13,2,1,97,767,0,0,0,74,1,7200,957,6,0.46,0.32
ExplosiveWub#1610,1911,509,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0.53,0
GTYCHARGE#1573,2405,6114,1186,0,0.07,5,1,5,0,9,0,0,5,1,1,0,0,0,4925,2,1,1,1,1,0,1,14,0,0,0,2,0,360,18,0,0.46,0
Srtcs#2346,2074,257,256,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,47,0,1,0.5,0
Banankungen#2203,2412,1313,271,0,0.41,5,0,3,0,1,0,0,1,0,0,0,0,0,1041,0,0,0,0,0,0,0,11,0,0,0,0,0,60,0,0,0.37,0
DAVai#21913,2738,8707,1298,0,0.14,13,5,9,0,21,0,1,14,1,1,0,0,0,7343,2,1,0,1,0,1,7,20,0,0,0,5,0,480,174,0,0.42,0
Samwise#11342,2926,168868,30200,1,0.09,186,49,182,0,370,0,8,201,7,16,1,8,0,137689,40,15,11,14,6,3,164,906,0,1,0,37,0,10800,1086,0,0.43,0.51
XplizitG#21379,2646,34377,0,1,0.05,29,10,25,0,49,0,16,32,1,3,0,1,0,0,8,4,2,2,0,1,25,203,0,0,0,5,0,1860,173,0,0.45,0.56
Tomorrow#1538,2930,13125,2473,0,0.09,17,0,14,0,18,0,1,12,1,2,0,0,0,10478,5,3,1,1,0,0,3,9,0,0,0,3,0,720,0,0,0.54,0.23
Blackrao#1617,3229,95102,27294,0,0.11,109,20,88,0,150,0,21,73,5,7,0,2,0,66714,14,8,1,5,0,1,67,504,0,0,0,8,0,3600,298,0,0.41,0.32
Slino#1430,2019,2523,681,0,0.03,1,1,2,0,3,0,1,1,0,0,0,0,0,1843,1,0,0,0,0,0,0,12,0,0,0,1,0,60,0,0,0.38,0
AVATAR#11366,1296,8210,1870,0,0.06,7,2,5,0,14,0,1,8,0,0,0,0,0,6210,0,0,0,0,0,0,3,5,0,0,0,3,0,420,0,0,0.52,1.0
Bubu#22720,3029,99232,16122,1,0.07,95,34,105,0,182,0,47,109,5,8,0,3,0,82550,25,9,7,10,0,2,69,306,0,0,0,20,0,3600,650,0,0.42,0.38
MutenRoshi#21464,2686,112701,16424,3,0.06,105,39,109,0,260,0,56,177,6,10,0,4,0,95645,24,6,9,9,0,5,95,467,0,0,0,43,0,3600,1247,2,0.49,0.39
paarthurnax#1192,1921,113204,30459,1,0.05,83,37,104,0,214,0,10,120,5,11,0,6,0,80946,25,10,11,5,1,3,89,666,0,0,0,24,0,3600,853,7,0.44,0.55
Fenrix#11418,3000,8531,1035,0,0.05,7,0,4,0,17,0,8,11,0,0,0,0,0,7495,1,0,1,0,0,0,7,70,0,1,0,5,0,360,145,0,0.5,-0.01
SgtPingu#1806,1892,11044,252,0,0.12,16,8,19,0,26,0,1,19,1,1,0,0,0,10689,3,2,0,1,0,0,10,38,0,0,0,4,0,780,89,0,0.49,0.35
BarCo#11884,2650,547413,119603,9,0.09,676,137,551,0,1088,0,70,614,27,45,2,16,0,422848,108,47,26,35,12,11,410,2376,0,1,0,118,0,28800,3886,7,0.47,0.38
PlasticBlade#1386,3489,7890,633,0,0.08,8,5,12,0,21,0,0,11,1,1,0,0,0,7001,1,0,0,0,0,1,9,23,0,0,0,3,0,600,142,1,0.38,0
Symmetra#11191,2085,36359,5871,0,0.08,39,10,45,0,59,0,11,34,2,3,0,2,0,30200,5,3,0,2,0,1,25,152,0,0,0,10,0,2580,262,1,0.38,0.52
HAL#2385,4289,141604,30841,2,0.13,193,40,147,0,305,0,24,190,5,12,0,6,0,109647,35,13,15,8,5,4,108,772,0,0,0,30,0,7200,1489,0,0.46,0.54
Legend#32408,2207,185,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,185,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0.2,0
Spookifier#1822,3529,218693,0,2,0.08,247,40,244,0,422,0,26,228,12,22,0,9,0,0,48,21,6,21,4,0,167,1070,0,0,0,55,0,14400,920,16,0.45,0.4
GWBDID911#2602,2143,40156,16000,0,0.11,42,8,32,0,53,0,3,30,2,2,0,0,0,23690,4,2,0,2,0,0,19,114,0,0,0,9,0,1860,70,0,0.37,0.17
Ozy#11811,1395,163415,38916,2,0.12,196,56,128,0,325,0,5,190,9,14,0,6,0,122226,36,11,14,10,3,5,153,921,0,0,0,63,0,7200,1246,8,0.33,0.39
BlackParade#11361,3000,156295,25099,1,0.08,163,41,147,0,348,0,32,211,8,15,0,7,0,128234,28,11,10,7,0,2,122,496,0,0,0,72,0,10800,1293,10,0.4,0.48
FemtoIsBorn#1677,1539,40057,7135,0,0.08,43,9,43,0,80,0,4,47,2,6,0,4,0,32526,11,4,5,1,0,0,30,234,0,0,0,11,0,3300,102,0,0.37,0.66
Zetal#1484,2827,25180,8970,1,0.1,25,4,14,0,54,0,1,32,0,2,0,2,0,16096,5,1,2,1,0,0,34,107,0,0,0,3,0,1380,165,4,0.37,0.88
KaL1n#2141,2787,11446,4345,0,0.07,8,2,12,0,20,0,3,12,1,1,0,1,0,7089,2,1,1,0,0,0,7,46,0,0,0,2,0,720,0,0,0.35,0.48
dinosoup#1873,2130,28003,10022,0,0.05,21,10,26,0,47,0,8,25,1,2,0,1,0,17905,6,1,2,3,0,1,17,177,0,0,0,7,0,1740,57,0,0.52,0.3
fuggboyy#2566,2464,202311,43369,1,0.1,242,49,171,0,405,0,10,241,9,17,0,7,0,156860,51,14,16,21,0,7,166,896,0,0,0,36,0,10800,975,0,0.48,0.43
ChildOfGod#11325,4120,82060,15830,3,0.06,59,21,50,0,200,0,11,121,3,5,0,2,0,65463,16,4,7,6,4,0,63,191,0,0,0,20,0,3600,1431,0,0.43,0.43
Duckquack#11270,3518,99394,20445,4,0.07,109,18,82,0,227,0,11,139,5,9,0,3,0,78642,24,6,11,8,1,4,78,419,0,0,0,21,0,3600,1001,10,0.53,0.39
Freckz#1943,3722,36933,7622,0,0.12,50,8,41,0,76,0,0,36,2,3,0,1,0,28492,7,4,1,2,0,1,38,373,0,0,0,6,0,2520,84,0,0.37,0.41
GnomeStyle#21731,4112,3986,1219,0,0.02,1,2,4,0,4,0,1,2,0,0,0,0,0,2457,1,0,0,0,0,0,1,2,0,0,0,0,0,240,16,0,0.3,0
jlx#11647,3000,10149,1003,1,0.07,10,1,7,0,30,0,0,18,0,1,0,1,0,9127,3,0,1,2,1,0,12,68,0,0,0,4,0,600,157,0,0.36,0.83
Jusola#21571,2543,1282,95,0,0.05,1,0,3,0,1,0,0,1,0,0,0,0,0,1187,1,0,0,1,0,0,0,0,0,0,0,0,0,60,0,0,0.35,0
Dummo#1952,3038,1174,936,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,233,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,5,0.42,0
Skild#2913,3558,274,0,0,0.5,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0.2,0
Ben#17284,2532,30089,7198,1,0.08,26,4,22,0,57,0,3,32,1,2,0,1,0,22431,4,2,0,2,0,0,27,163,0,0,0,7,0,1560,237,0,0.46,0.61
Overwatch#15450,2872,218854,80207,0,0.13,262,44,139,0,358,0,28,218,8,16,0,8,0,135387,41,15,10,16,1,3,143,785,0,0,0,36,0,7200,943,7,0.37,0.51
Carpe#11182,3000,116962,11722,7,0.13,207,43,82,0,354,0,3,239,4,11,0,8,0,102960,29,7,14,8,6,5,105,400,0,0,1,67,0,7200,1818,12,0.5,0.69
LedZonic#1633,2516,452410,105456,9,0.1,499,143,339,0,850,0,98,507,13,31,1,17,0,343406,93,22,35,36,6,7,401,2122,0,0,0,94,0,21600,4684,17,0.41,0.55
Ruby#22907,2230,3577,0,0,0.03,2,1,8,0,7,0,2,5,0,0,0,0,0,0,1,0,0,0,0,0,6,27,0,0,0,2,0,300,0,0,0.35,0.64
Krasso#2261,2651,59725,0,0,0.07,63,21,50,0,99,0,20,67,2,4,0,2,0,0,9,2,4,3,1,3,32,232,0,0,0,19,0,3180,445,3,0.46,0.45
Dragoon#21732,2262,2754,0,0,0.02,1,1,5,0,7,0,1,3,0,0,0,0,0,0,1,0,0,0,0,0,3,10,0,0,0,0,0,240,20,0,0.4,1.0
Baktus#21930,2003,16443,4993,0,0.08,15,3,30,0,28,0,3,13,2,2,0,0,0,11448,4,2,1,1,1,0,9,42,0,1,0,3,0,1440,63,0,0.34,0.05
STARZ#2387,2439,111925,16374,0,0.09,130,20,117,0,224,0,25,131,6,10,0,4,0,93877,19,9,3,7,1,1,58,269,0,0,0,35,0,3600,732,2,0.48,0.39
Febreeze#11637,3705,200,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,1,0,20,0,0,0.57,0
