battletag,SR,all_damage_done,barrier_damage_done,cards,critical_hit_accuracy,critical_hits,deaths,defensive_assists,dragonstrike_kills,eliminations,environmental_kills,final_blows,games_lost,games_played,games_tied,games_won,healing_done,hero_damage_done,medals,medals_-_bronze,medals_-_gold,medals_-_silver,melee_final_blows,multikills,objective_kills,objective_time_seconds,offensive_assists,quick_melee_accuracy,recon_assists,scatter_arrow_kills,shield_generators_destroyed,solo_kills,teleporter_pads_destroyed,time_played_seconds,time_spent_on_fire_seconds,turrets_destroyed,weapon_accuracy,win_percentage
Potamator#2163,3217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0
PurpDrank#1584,1549,133994,40040,6,0.07,59,99,0,50,243,0,180,4,11,0,6,0,93172,26,3,18,5,0,4,102,390,0,0,14,63,1,42,0,3600,1073,1,0.27,0.61
Darbaz09#2647,2531,49832,12711,0,0.1,32,59,0,10,70,0,38,5,5,0,0,0,36609,13,6,2,5,0,0,40,752,0,0,5,19,0,15,0,3480,20,2,0.19,0.04
macromp#2841,3072,468,125,0,0,0,1,0,0,1,0,1,0,0,0,0,0,343,0,0,0,0,0,0,1,2,0,0,1,1,0,0,0,12,0,0,0.55,0
Dragovien#2506,2631,80549,24954,1,0.07,39,68,0,16,127,0,78,3,5,0,2,0,54717,10,5,2,3,1,0,61,487,0,0,46,42,0,14,0,3600,317,0,0.2,0.47
BandRejekt#1672,2611,41413,13558,0,0.09,24,31,0,4,59,0,47,2,3,0,2,0,27163,9,4,3,3,0,1,22,118,0,0,14,14,0,14,0,1800,155,1,0.32,0.49
iRxque#2722,2418,43681,11539,0,0.08,28,33,0,12,89,0,63,2,4,0,2,0,31868,9,4,1,4,3,0,30,270,0,0,28,26,0,18,0,2700,302,0,0.19,0.49
quinday#1526,3931,2156282,447343,65,0.07,1138,1385,0,481,4009,0,2661,57,133,4,71,0,1688024,334,78,172,84,25,35,1241,5832,0,0,1015,1335,0,504,1,100800,21738,29,0.23,0.55
Milk#1355,3185,321823,83925,5,0.07,169,255,0,78,581,0,397,16,25,0,8,0,234444,55,22,19,15,2,8,166,739,0,0,171,208,0,116,0,14400,2883,12,0.28,0.34
Abnaxis#1243,2148,1204,380,0,0,0,2,0,0,1,0,0,0,0,0,0,0,823,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,60,0,0,0.32,1.0
Flare#31815,2285,1154,181,0,0.11,1,3,0,0,1,0,1,0,0,0,0,0,973,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,120,0,0,0.15,0
Shifu#1569,3861,2925,0,0,0.03,1,3,0,0,12,0,8,0,1,0,1,0,2925,1,0,1,0,1,0,1,6,0,0,3,3,0,1,0,240,110,0,0.15,1.0
Puddingkup#1227,2589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1.0
Spokencrisp#2315,2962,2208,121,0,0.04,1,1,0,0,4,0,4,0,0,0,0,0,2078,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,120,0,0,0.25,0
primaL#11265,2961,31800,7404,1,0.09,19,25,0,13,68,0,46,1,2,0,1,0,23275,5,1,2,2,0,1,31,208,0,0,23,16,0,12,0,1680,436,4,0.22,0.31
Sora#32906,1556,30447,4399,0,0.05,15,35,0,5,71,0,46,3,5,0,3,0,25986,9,4,1,4,1,0,19,82,0,0,24,26,0,14,0,2640,156,0,0.22,0.47
Bleha#2499,2200,2855,0,0,0.06,2,1,0,0,6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,0,180,60,0,0.21,0
Shirleygod#2710,2603,6734,0,0,0.08,5,5,0,0,8,0,6,0,0,0,0,0,0,1,0,0,0,0,0,1,2,0,0,0,0,0,3,0,300,0,0,0.26,1.0
wan7ed#21760,3345,28788,5215,1,0.05,13,22,0,13,58,0,39,0,2,1,1,0,23087,3,0,1,2,1,1,21,59,0,0,11,14,0,7,0,1500,411,0,0.28,1.0
Hanzo#21221,3013,112556,23045,5,0.07,62,82,0,34,186,0,132,5,9,0,4,0,88314,31,10,15,6,4,5,82,561,0,1,52,55,0,24,0,3600,1249,1,0.26,0.42
BlaZe#2952,2213,34990,10505,3,0.11,27,16,0,5,67,0,41,2,3,0,1,0,24441,9,2,3,3,0,0,26,137,0,0,20,14,0,7,0,1620,554,0,0.22,0.37
Faden#2561,3808,62474,20922,1,0.07,31,44,0,7,99,0,59,3,3,0,0,0,40048,12,5,4,3,0,0,27,157,0,0,23,36,0,13,1,2580,517,4,0.29,0.03
HunterLadd#2619,1730,26896,5903,1,0.04,8,27,0,6,47,0,31,1,3,0,2,0,20739,7,2,2,4,0,0,27,100,0,0,11,23,0,4,0,1500,272,1,0.3,0.55
TheSwagMasta#11147,1570,195,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0.2,0
Oroubourous#1806,3588,6844,1300,0,0.06,4,6,0,1,11,0,7,1,1,0,0,0,3149,2,1,0,1,0,0,3,17,0,0,2,1,0,3,0,360,44,0,0.25,0
Advancedsoda#11654,2864,207275,40105,7,0.06,126,198,0,58,405,0,291,9,17,0,8,0,165978,37,7,19,11,5,4,130,837,0,0,124,126,0,76,0,7200,2595,1,0.35,0.46
VVV#21423,3104,35116,11452,0,0.05,14,34,0,5,48,0,32,2,2,0,0,0,23664,6,3,1,2,0,0,17,177,0,0,9,20,0,10,0,1980,112,0,0.23,0.07
k0nna#21323,3296,14236,6989,0,0.01,1,6,0,0,9,0,7,1,1,0,0,0,6622,3,0,2,1,0,0,3,5,0,0,1,4,0,1,0,420,18,1,0.21,0
STELLA#12516,1788,2584,0,0,0.05,1,4,0,1,4,0,2,1,1,0,0,0,0,1,1,0,0,0,0,2,1,0,0,0,0,0,1,0,240,0,0,0.21,0
MrAleksandar#2580,2851,78536,9072,0,0.05,42,71,0,8,117,0,66,4,7,0,4,0,20787,17,7,6,5,1,0,30,139,0,0,14,30,0,23,0,3600,395,1,0.28,0.47
tetsu#2914,1704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0
buttsniffer#11316,3382,14493,5617,0,0.03,3,11,0,2,16,0,9,1,1,0,0,0,8369,2,0,1,1,2,0,5,25,0,1,6,7,0,2,0,780,120,0,0.19,0.04
antofvr#2586,1925,1014,237,0,0,0,5,0,0,0,0,0,0,0,0,0,0,777,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,120,0,0,0.25,0
ShadowDragon#197587,2062,5066,1898,0,0.03,1,5,0,0,3,0,2,0,1,0,1,0,3167,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,300,0,0,0.26,1.0
Woolfe#11967,2861,95353,16054,5,0.07,57,45,0,32,206,0,145,1,8,0,7,0,78234,19,4,11,4,3,4,46,144,0,0,40,81,0,46,0,3600,1043,3,0.3,0.83
Razeth#11676,2009,4857,1907,0,0.03,1,4,0,0,6,0,4,0,0,0,0,0,2950,0,0,0,0,0,0,1,37,0,0,2,2,0,1,0,240,0,0,0.24,0
Haylac#11965,2585,13323,4350,0,0.07,6,14,0,4,17,0,9,1,1,0,0,0,8497,2,1,1,0,0,0,4,20,0,0,7,3,0,2,0,1020,27,0,0.17,0.32
Sharkbait#1639,2779,221898,64489,2,0.06,103,138,0,55,351,0,215,7,16,0,9,0,155366,43,14,14,14,1,1,145,657,0,0,86,120,0,61,0,10800,1194,5,0.22,0.58
HanzoSucks#2511,3065,80174,17510,2,0.05,33,57,0,26,145,0,95,2,4,0,2,0,62072,8,2,3,3,1,2,48,192,0,0,30,49,0,25,0,3600,495,0,0.27,0.48
Mudkip#11736,2701,2344,1652,0,0,0,3,0,0,0,0,0,0,0,0,0,0,693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0.17,0
AJOOOZ#2494,2605,3329,1129,0,0,0,3,0,0,1,0,0,0,0,0,0,0,2200,1,1,0,1,0,0,0,3,0,1,0,1,0,0,0,120,0,0,0.34,0
Apostos#2432,500,297,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,51,0,0,0.25,1.0
t33#21568,2470,8069,3211,0,0.06,3,5,0,0,6,0,2,1,1,0,0,0,4858,1,0,0,1,0,0,4,50,0,0,3,2,0,1,0,420,0,0,0.16,0
PixelGengar#1167,2249,458,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0.13,0.3
bomicbon#1296,2865,1741,125,0,0.2,3,2,0,0,2,0,2,0,0,0,0,0,1102,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,60,0,2,0.37,0
BLACKLOTUS#11319,3030,7732,1880,0,0.03,2,6,0,1,11,0,4,0,0,0,0,0,5830,1,0,1,0,0,0,10,4,0,0,3,3,0,0,0,300,27,0,0.24,0.94
Kelly#1790,1287,15712,2497,0,0.04,6,34,0,5,35,0,28,2,4,0,1,0,12229,8,4,0,3,1,0,12,61,0,0,15,14,0,5,0,1980,0,3,0.16,0.39
Weebly#21478,2637,15126,2888,0,0.07,8,14,0,1,21,0,14,1,1,0,1,0,11955,3,1,1,1,0,0,9,31,0,0,7,7,0,2,0,840,100,0,0.33,0.42
TheFraz#11829,2216,15312,4412,0,0.07,8,11,0,2,27,0,22,1,1,0,0,0,10635,2,2,0,0,0,0,12,5,0,0,12,13,0,10,0,840,111,0,0.23,0.41
xSpike78#2673,2560,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,35,0,0,0.05,1.0
MrFrenetic#1585,3301,778,0,0,0.14,1,2,0,0,1,0,1,0,0,0,0,0,778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0.43,0
Vaxxious#1270,3793,75251,19010,2,0.06,38,40,0,17,136,0,98,2,6,0,4,0,55350,13,4,6,2,0,1,34,134,0,0,37,48,0,30,1,3540,652,2,0.29,0.71
Aze#1926,1902,31449,7010,0,0.06,16,35,0,7,52,0,33,4,4,0,0,0,24008,9,4,2,3,0,1,20,181,0,0,24,17,0,14,0,2160,157,4,0.22,0
borakabalar#2453,2481,30751,9343,1,0.08,18,23,0,3,62,0,43,0,4,1,2,0,20940,7,3,1,2,0,1,14,37,0,0,4,21,0,14,0,1680,125,6,0.26,0.81
Ducman1806#1250,3225,30326,9588,2,0.11,22,20,0,9,54,0,30,1,3,0,2,0,20338,7,1,3,3,1,0,21,64,0,0,14,17,0,7,0,1500,273,5,0.29,0.69
Keksu#21248,2752,21779,7537,0,0.08,11,18,0,3,30,0,18,2,2,0,0,0,14222,7,2,1,4,0,1,8,84,0,0,13,7,0,5,0,1020,93,0,0.22,0.15
WPGDIAZ#1777,3262,380,75,0,0.5,1,0,0,0,2,0,1,0,0,0,0,0,305,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,35,4,0,0.16,1.0
Her0#2391,2610,96944,23981,1,0.05,49,77,0,25,185,0,116,3,7,0,4,0,70927,15,6,4,5,0,1,53,324,0,0,46,60,0,35,0,3600,488,9,0.23,0.59
MoeOtaku#2997,2873,10771,2181,0,0.08,7,18,0,1,20,0,13,2,2,0,0,0,8590,3,1,1,1,0,0,3,6,0,0,7,5,0,6,0,840,96,0,0.2,0.1
Kaz#1308,2491,3726,1413,0,0,0,3,0,1,5,0,4,0,0,0,0,0,2313,0,0,0,0,0,0,2,8,0,0,2,2,0,0,0,180,0,0,0.29,1.0
Cocris#1786,3339,9587,2253,0,0.04,3,7,0,0,6,0,4,1,1,0,0,0,6709,3,1,2,1,0,0,2,11,0,1,1,4,0,1,0,420,0,0,0.29,0
SunL#2219,3165,210444,62097,0,0.07,116,216,0,42,365,0,246,17,19,0,2,0,144136,37,15,9,13,3,3,105,573,0,0,113,131,0,71,1,10800,1273,7,0.21,0.08
GucciLauren#1799,2656,8507,2171,0,0.15,6,4,0,2,5,0,4,0,0,0,0,0,6336,1,0,1,0,0,0,3,7,0,0,1,0,0,2,0,300,0,0,0.25,0
BagofChips42#1395,2141,16703,4645,0,0.18,17,19,0,4,28,0,16,1,1,0,0,0,11901,4,1,1,2,0,0,10,45,0,0,3,4,0,9,0,1140,37,5,0.19,0
Rambunctious#11621,2171,2071,543,0,0,0,3,0,0,6,0,1,0,0,0,0,0,1528,0,0,0,0,0,0,2,0,0,0,2,3,0,0,0,120,0,0,0.21,1.0
shadder2k#3975,4017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0
AshyAssLucas#1582,1642,27036,7329,0,0.07,13,32,0,6,37,0,26,1,3,0,1,0,19499,7,4,1,2,1,0,16,88,0,1,2,10,0,11,0,1860,29,2,0.17,0.46
Bengkiyu#1923,3349,2649,712,0,0,0,2,0,0,7,0,4,0,0,0,0,0,1937,1,1,0,0,1,0,2,22,0,0,1,4,0,1,0,180,0,0,0.26,1.0
Rice#11681,2477,11908,4316,0,0.05,6,14,0,2,11,0,8,1,1,0,0,0,7489,2,1,1,0,0,1,2,70,0,0,7,6,0,4,0,780,0,0,0.23,0
Effect#11685,3005,132252,32884,1,0.06,66,105,0,33,217,0,135,2,8,1,4,0,96393,16,7,4,4,4,6,77,559,0,0,121,78,0,17,1,3600,1147,3,0.27,0.65
Mysfit#1630,3123,2130,473,0,0,0,5,0,0,2,0,2,0,0,0,0,0,1653,1,0,1,0,0,0,2,3,0,0,0,1,0,0,0,180,0,3,0.28,0
K4MIE#1701,2830,4454,1850,0,0.02,1,5,0,2,10,0,8,0,1,0,1,0,2604,2,0,1,1,0,0,4,6,0,0,8,5,0,1,0,300,0,0,0.34,1.0
Striker2z#1321,3111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,16,0,0,0,0.5
Noire#11138,2597,19126,4774,0,0.06,9,14,0,1,34,0,23,1,1,0,0,0,14202,3,0,3,0,0,0,14,45,0,0,9,16,0,9,0,960,151,0,0.3,0
