battletag,SR,all_damage_done,barrier_damage_done,cards,critical_hit_accuracy,critical_hits,damage_blocked,deaths,defensive_assists,eliminations,environmental_kills,final_blows,games_lost,games_played,games_tied,games_won,healing_done,hero_damage_done,medals,medals_-_bronze,medals_-_gold,medals_-_silver,melee_final_blows,multikills,objective_kills,objective_time_seconds,offensive_assists,players_teleported,primary_fire_accuracy,quick_melee_accuracy,sentry_turret_kills,shield_generator_uptime,shield_generators_destroyed,solo_kills,teleporter_pads_destroyed,teleporter_uptime,time_played_seconds,time_spent_on_fire_seconds,turrets_destroyed,weapon_accuracy,win_percentage
xKryptiik#1392,2046,11559,2460,0,0,0,11080,17,0,25,0,11,1,2,0,1,0,8905,5,1,1,2,0,0,7,19,0,19,1,0,16,86,0,1,0,187,1200,0,0,0,0.31
Valkia#3948,4038,3635,299,0,0,0,5398,9,0,14,0,5,1,1,0,0,0,3299,1,1,0,0,0,0,3,17,0,0,0,0,8,92,0,0,0,0,720,0,0,0,0.08
Meltdown#1957,1912,2407,0,0,0,0,1776,3,0,3,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,12,0,6,0,0,2,0,0,0,0,35,240,0,1,0,0
LordAvery#1615,1763,7275,692,0,0,0,1107,11,0,23,0,13,0,1,0,0,0,6584,2,1,0,1,0,0,14,85,0,7,0,0,12,0,0,1,0,153,540,88,0,0,0
PinkPaladin#1522,3412,268,75,0,0,0,32,1,0,0,0,0,0,0,0,0,0,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,0,0,0
Shemren#2234,1197,28248,2626,2,0,0,5633,35,0,95,0,38,4,5,1,1,0,25357,13,4,5,4,0,0,56,198,0,17,1,0,55,16,0,8,0,664,2880,150,0,0,0.14
Checo#11589,2796,5046,1537,0,0,0,294,7,0,7,0,3,0,1,0,0,0,3507,1,0,0,0,0,0,0,1,0,6,0,0,6,0,0,1,0,151,300,60,0,0,0.51
Philimanjaro#11853,2180,19947,3334,0,0,0,5880,23,0,51,0,27,1,3,0,2,0,16441,4,3,0,1,0,1,12,122,0,13,0,0,14,0,0,7,0,281,1560,134,0,0,0.78
franciumgold#1892,2258,835,173,0,0,0,507,1,0,1,0,0,0,0,0,0,0,662,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,1,60,0,0,0,0
Aspire#11534,2167,3422,342,0,0,0,1883,4,0,10,0,4,0,0,0,0,0,3080,1,0,0,1,0,1,6,9,0,0,0,0,9,0,0,0,0,43,240,0,0,0,0.35
thespragg#2833,2104,564,0,0,0,0,104,2,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,12,0,0,0,0,2,0,0,0,0,0,60,0,0,0,1.0
TKay#21692,3164,18139,6877,0,0,0,2611,25,0,30,0,18,1,1,0,0,0,11137,4,0,2,1,1,1,12,163,0,0,1,0,1,408,0,2,0,4,1200,62,7,0,0
Potatocake#2365,2647,4040,1168,0,0,0,2589,7,0,5,0,3,0,1,0,0,0,2776,1,0,1,0,0,0,2,10,0,1,1,0,3,8,0,1,0,2,360,0,0,0,0.34
Trolliachi#1368,2949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Carbon#11300,3175,3152,1112,0,0,0,240,5,0,4,0,3,0,0,0,0,0,1915,1,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,12,180,0,0,0,0.01
Stokez#6571,2645,18296,876,1,0,0,2988,24,0,56,0,30,2,2,0,1,0,17261,7,2,2,3,0,4,12,75,0,18,0,0,20,0,0,9,0,161,1500,211,0,0,0.29
BloodyCeryz#2644,2019,2008,176,0,0,0,676,2,0,10,0,5,0,0,0,0,0,1802,0,0,0,0,0,0,5,10,0,4,0,0,5,0,0,0,0,68,240,0,0,0,1.0
Methgoddess#1832,2269,3600,375,0,0,0,1378,6,0,8,0,3,0,0,0,0,0,3123,0,0,0,0,0,0,5,35,0,0,1,0,7,82,0,0,0,37,300,39,0,0,0.67
headbox#3109,1785,3910,0,0,0,0,2184,6,0,11,0,4,0,0,0,0,0,0,1,1,0,0,0,0,3,65,0,12,0,0,5,0,0,1,0,124,420,0,0,0,0
Huginn#2924,2361,425,148,0,0,0,2105,1,0,1,0,1,0,0,0,0,0,278,1,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,60,0,0,0,0
ATimeWizard#1803,2188,1972,53,0,0,0,875,2,0,6,0,4,0,0,0,0,0,1919,1,0,0,0,0,0,2,4,0,0,1,0,0,0,0,2,0,49,180,0,0,0,0
color#11490,3631,11770,4138,0,0,0,4823,13,0,16,0,10,1,1,0,0,0,7632,3,1,1,1,0,0,9,15,0,19,1,0,10,0,0,1,0,401,840,6,0,0,0
Chubby#2226,2988,115641,11468,1,0,0,24608,131,0,288,0,124,6,13,1,6,0,53549,29,12,6,11,0,0,102,403,0,48,0,0,150,0,0,28,0,1072,7200,546,3,0,0.53
Kaiza#21984,2360,18891,2688,1,0,0,4397,13,0,58,0,27,1,2,1,0,0,16133,6,1,2,3,0,1,23,65,0,8,1,0,28,387,0,7,0,140,1320,208,0,0,0.43
LazyTitan#41606,1498,66009,11084,3,0,0,15564,38,0,167,0,95,3,5,1,2,0,54513,15,5,5,5,0,0,66,226,0,31,1,0,75,1457,0,12,0,550,3600,692,1,0,0.44
Rordeaux#1335,2619,2090,970,0,0,0,2425,3,0,2,0,1,0,0,0,0,0,1120,0,0,0,0,0,0,0,4,0,0,1,0,1,0,0,0,0,0,120,0,0,0,0
Lukkyy#11510,2105,7259,2235,0,0,0,1116,8,0,22,0,6,0,1,0,0,0,4869,2,1,0,0,0,0,15,56,0,12,1,0,14,0,0,0,0,52,480,102,0,0,0.12
JosephFarmer#1119,2101,997,49,0,0,0,168,2,0,3,0,2,0,0,0,0,0,932,1,0,0,0,0,0,2,9,0,0,1,0,2,21,0,1,0,0,60,0,0,0,0
ZhBlade312#1139,3535,1926,0,0,0,0,0,1,0,6,0,4,0,0,0,0,0,1923,1,0,1,0,0,0,0,0,0,0,1,0,2,0,0,0,0,33,60,18,0,0,0
G4liX#2558,3120,807,125,0,0,0,240,2,0,3,0,1,0,0,0,0,0,682,1,0,0,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0,60,0,0,0,0.38
Bagner#2501,2692,10730,1507,0,0,0,3309,13,0,25,0,9,0,1,0,1,0,9084,3,2,0,0,0,0,9,36,0,7,1,0,11,344,0,2,0,77,840,5,0,0,1.0
Blokkito#1490,2998,2767,0,0,0,0,916,3,0,5,0,2,0,0,0,0,0,2248,1,0,0,0,0,0,1,1,0,2,1,0,5,0,0,1,0,64,180,0,1,0,0.7
Albi#22380,3259,28466,6835,0,0,0,14543,28,0,60,0,22,2,3,0,1,0,21518,8,2,2,4,0,0,21,50,0,39,1,0,40,59,0,5,0,565,2160,25,0,0,0.36
NoamSim#21554,1750,2055,4,0,0,0,92,1,0,14,0,9,0,0,0,0,0,1947,1,0,0,1,0,0,6,42,0,4,0,0,9,0,0,2,0,57,180,48,0,0,1.0
Happliquer#2905,2617,4404,0,0,0,0,826,4,0,12,0,4,0,1,0,0,0,0,1,0,0,1,0,0,3,18,0,8,0,0,10,0,0,0,0,73,360,0,0,0,0.57
Pollorobot09#1179,2816,6607,1386,0,0,0,2179,8,0,26,0,9,0,1,0,1,0,5071,2,1,0,1,0,0,13,86,0,5,1,0,15,262,0,2,0,21,600,18,0,0,0.79
EFFECT#21281,3109,236,0,0,0,0,148,1,0,0,0,0,0,0,0,0,0,235,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0
eliwen#21646,2519,1817,401,0,0,0,678,1,0,2,0,1,0,0,0,0,0,1416,0,0,0,0,0,0,0,0,0,2,1,0,2,0,0,0,0,10,60,0,0,0,0
Lermons#1529,2696,1146,346,0,0,0,918,2,0,0,0,0,0,0,0,0,0,565,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0
RafSimons#11386,2281,8449,1519,0,0,0,1517,9,0,18,0,9,1,1,0,0,0,6915,3,1,1,1,0,1,13,49,0,6,0,0,10,0,0,1,0,97,600,40,0,0,0.06
FunkyGnome#21954,54,51376,0,1,0,0,0,56,0,159,0,76,4,8,0,4,0,0,17,4,5,7,0,1,65,162,0,80,0,0,88,0,0,22,0,1838,3600,194,0,0,0.48
Turin#1836,2550,5909,939,0,0,0,2768,4,0,15,0,6,0,1,0,1,0,4812,1,0,0,1,0,0,8,23,0,2,1,0,12,248,0,0,0,97,480,0,0,0,1.0
Krzykillax#1168,2101,4234,1871,0,0,0,1730,1,0,8,0,2,0,0,0,0,0,2317,1,0,0,0,0,0,3,26,0,6,1,0,4,0,0,0,0,151,180,0,0,0,1.0
Jerc#2102,1913,29070,3996,1,0,0,14694,40,0,77,0,27,3,5,0,2,0,18013,8,4,2,2,0,0,32,180,0,33,0,0,51,0,0,4,0,463,2700,168,0,0,0.39
Hogey#2754,3117,5386,1454,0,0,0,2709,8,0,16,0,3,0,1,0,0,0,3932,3,1,1,2,0,0,5,12,0,8,0,0,10,0,0,0,0,81,480,0,0,0,0.34
FANTHEHAMMER#1475,3134,4869,1484,0,0,0,789,5,0,8,0,6,0,0,0,0,0,3260,0,0,0,0,0,0,0,20,0,0,1,0,1,225,0,2,0,0,360,0,0,0,0
DAD#12228,2492,45,0,0,0,0,120,1,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0
LordDonovan#11809,947,967,300,0,0,0,1903,2,0,4,0,2,0,0,0,0,0,667,1,0,1,0,0,0,1,1,0,1,0,0,4,0,0,0,0,6,120,0,0,0,0
MetaC#2353,2413,5774,382,0,0,0,904,6,0,17,0,7,0,1,0,0,0,5391,1,0,0,1,0,0,1,0,0,5,0,0,8,0,0,2,0,177,600,0,0,0,0.46
Phumbles#11689,2456,1902,17,0,0,0,1823,1,0,8,0,2,0,0,0,0,0,1660,1,0,1,0,0,0,5,3,0,3,0,0,7,0,0,1,0,135,180,0,0,0,0
Harambe#1254,1949,1707,591,0,0,0,0,0,0,4,0,3,0,0,0,0,0,1116,0,0,0,0,0,0,3,8,0,0,1,0,4,9,0,0,0,0,58,0,0,0,1.0
zarp#2872,3195,17164,3044,0,0,0,5665,21,0,39,0,13,1,2,0,1,0,13934,6,4,0,2,0,1,22,68,0,31,1,0,18,0,0,3,0,552,1320,60,0,0,0.74
rocc#11181,2685,3639,681,0,0,0,1031,1,0,12,0,3,0,0,0,0,0,2939,2,1,0,0,0,0,8,17,0,6,1,1,5,2,0,1,0,134,240,13,0,0,1.0
Saucey#11614,3660,1065,315,0,0,0,553,1,0,1,0,1,0,0,0,0,0,750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0
Nenco#1479,3144,22068,0,0,0,0,4496,13,0,31,0,13,2,2,0,0,0,0,5,2,2,1,0,2,9,17,0,3,0,0,13,0,0,2,0,43,1440,20,0,0,0.2
RawrXD#2227,2580,7481,948,0,0,0,1797,12,0,18,0,6,1,1,0,0,0,6351,3,1,1,1,0,0,7,31,0,0,1,0,17,228,0,0,0,0,540,102,0,0,0.2
SmashBro#1665,2485,20333,3219,0,0,0,3743,22,0,52,0,19,1,2,0,2,0,16986,4,1,0,2,0,0,18,69,0,32,1,0,30,256,0,3,0,296,1500,32,0,0,0.71
Fury#31704,3624,1484,354,0,0,0,287,4,0,7,0,1,1,1,0,0,0,1130,1,0,0,1,0,0,2,8,0,0,1,0,3,40,0,0,0,0,240,0,0,0,0
honeydew#12780,2484,2062,92,0,0,0,996,7,0,6,0,3,1,1,0,0,0,1970,1,1,1,0,0,0,5,100,0,0,1,0,5,41,0,2,0,45,480,0,0,0,0
Skort#21772,3400,700,241,0,0,0,0,1,0,1,0,0,0,0,0,0,0,457,0,0,0,0,0,0,0,30,0,0,1,0,0,0,0,0,0,0,60,0,0,0,0
rayray#12791,1611,14642,2808,0,0,0,3301,15,0,43,0,15,1,2,0,1,0,11641,3,1,0,1,0,0,19,60,0,25,1,1,23,15,0,5,0,450,1080,38,0,0,0.46
Beefcake#1126,2306,19960,5470,0,0,0,3095,11,0,42,0,22,0,1,1,0,0,14102,3,0,1,2,0,1,6,36,0,12,1,0,21,280,0,9,0,202,1020,7,0,0,0.54
shanakan#1350,1887,1297,332,0,0,0,395,1,0,4,0,0,0,0,0,0,0,965,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,60,0,0,0,0
Skoll#11616,2717,47796,12234,1,0,0,15257,31,0,120,0,32,3,6,0,3,0,35511,13,7,1,5,0,0,44,102,0,82,0,0,87,0,0,3,0,865,3240,166,0,0,0.47
sayonara#11439,2700,13184,1794,1,0,0,1513,8,0,33,0,23,0,1,0,0,0,11245,2,1,0,0,0,0,9,32,0,10,1,1,11,94,0,10,0,263,600,234,0,0,1.0
Vainamoin3n#2733,2610,111675,31462,3,0,0,13415,108,0,258,0,111,5,13,1,8,0,79233,27,8,9,11,0,2,107,360,0,116,1,0,120,1536,0,21,0,1709,7200,581,0,0,0.63
Slamocalypse#21641,3797,1503,256,0,0,0,442,1,0,6,0,1,0,0,0,0,0,1247,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,41,120,0,0,0,0
TheSaint#1823,2804,6163,1764,0,0,0,611,3,0,12,0,4,1,1,0,0,0,4373,3,2,1,0,0,0,5,20,0,8,1,0,6,0,0,1,0,117,300,38,0,0,0
Weeaboo#12804,2479,2827,233,0,0,0,514,6,0,6,0,2,0,0,0,0,0,2509,1,0,0,0,0,0,2,19,0,0,0,0,4,0,0,1,0,0,300,0,0,0,1.0
Orion#13919,2834,15744,0,0,0,0,9735,8,0,41,0,17,1,2,0,1,0,0,6,2,3,1,0,2,9,20,0,17,0,0,29,0,0,3,0,492,1020,116,0,0,0.63
yore#2987,2020,14678,3160,0,0,0,302,15,0,43,0,16,0,2,0,1,0,11399,4,1,1,2,0,0,20,53,0,16,1,0,30,162,0,2,0,208,1260,139,0,0,0.75
Onza#1496,2210,954,390,0,0,0,129,0,0,4,0,2,0,0,0,0,0,563,0,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,0,60,0,0,0,1.0
Blueko#2386,2142,5647,786,1,0,0,574,3,0,25,0,10,0,0,0,0,0,4817,2,0,1,0,0,1,9,9,0,6,1,0,16,0,0,2,0,191,240,190,0,0,0
Zouky#2213,2711,8250,837,0,0,0,2743,10,0,20,0,8,1,1,0,0,0,7197,3,1,0,2,0,0,4,22,0,12,1,0,7,48,0,3,0,146,600,24,0,0,0.39
Flazeda#2829,3175,8680,2054,0,0,0,3287,10,0,17,0,8,1,1,0,0,0,6625,1,1,0,0,0,0,1,16,0,6,1,0,7,222,0,4,0,41,600,19,0,0,0.16
JxRevolution#1380,2057,2076,533,0,0,0,0,5,0,1,0,1,0,0,0,0,0,1526,1,0,0,0,0,0,1,3,0,6,0,0,1,0,0,0,0,37,180,0,0,0,0
fAst#12821,3849,3430,680,0,0,0,905,6,0,6,0,1,0,0,0,0,0,2750,1,0,0,0,0,0,1,4,0,9,1,0,4,0,0,0,0,34,240,0,0,0,0
ZUBAKINNY#1596,2383,133849,24173,3,0,0,29674,112,0,313,0,113,5,13,1,8,0,108349,40,11,13,15,1,2,86,326,0,127,1,1,174,229,0,19,0,3049,7200,1035,0,0,0.62
Solreeper#11481,2814,3532,0,0,0,0,1738,4,0,5,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3,3,0,9,0,0,5,0,0,0,0,29,240,0,0,0,0.63
Arnie#11127,3014,43765,8508,0,0,0,13901,38,0,108,0,44,2,5,1,1,0,35013,12,7,2,3,0,1,49,137,0,16,1,0,68,666,0,5,0,574,3240,110,0,0,0.44
Nighthawkz#2968,1857,51178,8349,3,0,0,7000,30,0,154,0,97,1,6,0,4,0,37089,16,4,6,5,0,1,49,174,0,54,0,0,76,0,0,32,0,784,3240,1036,4,0,0.75
BallinFatMan#1267,2008,7575,725,1,0,0,1971,8,0,25,0,14,0,1,0,1,0,6649,4,0,2,1,0,0,8,20,0,3,1,0,11,161,0,5,0,75,600,72,0,0,0.81
TangyZizzler#1120,3000,1602,0,0,0,0,574,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,120,0,0,0,0.43
Barium#21956,2297,21083,3493,1,0,0,6159,22,0,63,0,23,1,3,1,2,0,17156,6,3,1,2,0,0,21,54,0,19,1,0,37,153,0,4,0,479,1740,131,0,0,0.7
Sabrehawk#11699,1045,143,25,0,0,0,240,1,0,0,0,0,0,0,0,0,0,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0
RazvyRazvy#2280,1888,13003,2515,0,0,0,2731,12,0,25,0,11,0,1,0,0,0,10386,2,0,0,2,0,0,9,32,0,5,1,0,17,163,0,1,0,250,900,7,0,0,0.57
Jax#12141,2743,1756,271,0,0,0,670,4,0,3,0,0,0,0,0,0,0,1423,1,1,0,0,0,0,1,6,0,3,0,0,3,0,0,0,0,87,180,0,0,0,1.0
desperados07#2394,2550,979,356,0,0,0,1165,4,0,1,0,0,0,0,0,0,0,623,0,0,0,0,0,0,1,2,0,0,1,0,1,0,0,0,0,0,60,0,0,0,0
EricFung#4131,2318,32432,9878,2,0,0,10799,22,0,64,0,29,0,2,0,2,0,22388,8,2,4,2,0,2,31,122,0,9,1,0,23,631,0,2,0,153,1500,305,1,0,0.95
xCBASSx#1322,1926,4347,622,1,0,0,1386,4,0,12,0,6,0,1,0,1,0,3635,3,1,1,1,0,1,10,20,0,6,1,0,11,0,0,0,0,158,420,5,0,0,0.68
Strawberry#2669,2020,6536,995,0,0,0,4547,14,0,15,0,7,1,2,0,1,0,5478,3,2,0,1,0,0,8,46,0,4,0,0,5,54,0,1,0,183,840,0,0,0,0.45
GoodOldMelli#2773,2450,64037,16207,2,0,0,13268,46,0,141,0,52,2,7,1,4,0,46959,21,10,7,5,0,2,54,154,0,87,1,1,94,46,0,7,0,1555,3600,135,0,0,0.65
Legend#32190,2354,48844,7362,0,0,0,153,46,0,135,0,69,4,6,0,3,0,41326,18,5,5,7,0,2,29,156,0,80,1,0,48,438,0,21,0,1186,3600,355,0,0,0.41
specops281#1292,2157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0
HarryNutshac#1793,3018,7811,980,0,0,0,6297,7,0,17,0,9,0,1,0,1,0,6805,1,0,0,1,0,0,5,13,0,0,1,0,5,320,0,2,0,44,660,18,0,0,0.61
Veras#2979,2435,8727,1320,0,0,0,1144,13,0,16,0,8,1,1,0,1,0,7405,3,1,0,2,0,0,3,8,0,7,0,0,7,0,0,3,0,129,720,0,0,0,0.46
Notorious#1670,2632,7073,303,0,0,0,1817,6,0,19,0,6,0,1,0,1,0,6758,1,1,0,0,0,0,4,5,0,4,0,0,13,287,0,5,0,18,600,27,0,0,0.89
DaFran#21708,3147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0
Nekibri#2398,2856,5630,856,0,0,0,1636,6,0,13,0,8,0,0,0,0,0,4774,1,0,1,0,0,1,2,6,0,6,1,0,10,0,0,1,0,65,360,124,0,0,0
SilentStorm#161724,1933,13325,3166,0,0,0,4245,10,0,37,0,17,0,2,0,2,0,10157,5,1,1,2,0,0,11,29,0,18,0,0,25,0,0,7,0,375,960,0,0,0,0.83
FAZE#31362,2571,8907,1215,1,0,0,2812,7,0,26,0,11,0,1,0,1,0,7692,2,1,1,1,0,1,16,63,0,6,1,0,16,111,0,2,0,112,600,142,0,0,0.94
DHPolar#1608,2280,8,0,0,0,0,194,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0
NEXTRAGE#1269,2523,476,0,0,0,0,0,2,0,2,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,60,0,0,0,0
Jose#14471,2024,32811,1709,0,0,0,6599,19,0,65,0,34,1,4,0,2,0,4896,11,3,2,6,0,2,12,63,0,32,0,0,35,0,0,9,0,905,1680,171,0,0,0.59
GVKHAN#1705,3883,7955,1701,0,0,0,3688,13,0,22,0,8,1,1,0,0,0,6162,3,2,0,1,0,1,10,96,0,3,0,0,11,160,0,1,0,58,780,0,0,0,0.08
stroqles#2937,2331,53441,9941,3,0,0,20510,36,0,156,0,66,2,5,1,2,0,42758,13,5,4,4,0,2,47,120,0,59,1,0,79,775,0,17,0,1066,3600,174,0,0,0.49
Vinizao47#1958,2038,803,270,0,0,0,266,3,0,3,0,0,0,0,0,0,0,493,1,0,0,1,0,0,2,9,0,0,1,0,2,0,0,0,0,0,60,0,0,0,0.03
GamingFatMan#1849,1346,129170,15072,5,0,0,35899,147,0,413,0,198,9,19,3,7,0,112780,45,13,13,18,0,5,205,826,0,116,1,0,227,1646,0,61,0,1971,7200,1598,3,0,0.45
ElitePhoenix#11221,1862,81840,0,3,0,0,66810,93,0,251,0,107,7,13,2,4,0,0,36,17,8,10,0,1,121,477,0,111,0,0,161,0,0,29,0,1966,7200,571,1,0,0.29
cdscoates#2773,2213,3799,692,0,0,0,1372,6,0,12,0,2,0,1,0,0,0,3081,3,0,0,2,0,0,4,11,0,10,0,0,10,0,0,1,0,132,360,5,0,0,0.62
PainTer#2801,3331,20987,5087,0,0,0,5659,29,0,46,0,21,2,3,1,0,0,15390,5,2,2,1,0,1,17,68,0,20,1,0,14,152,0,3,0,436,1920,31,4,0,0.14
Jarronomo#1309,1713,8184,1483,0,0,0,329,14,0,18,0,13,1,1,0,0,0,6641,2,1,0,1,0,0,3,23,0,10,0,0,11,0,0,5,0,71,660,56,0,0,0
NerR#21912,2828,6706,976,0,0,0,1848,7,0,15,0,9,0,1,0,0,0,5705,1,1,1,0,0,0,5,17,0,8,0,0,10,0,0,0,0,108,420,40,2,0,0
Turismo#11886,2938,5516,1380,0,0,0,1727,14,0,7,0,2,1,1,0,0,0,3996,1,1,0,0,0,0,2,66,0,6,1,0,0,13,0,0,0,85,540,0,0,0,0
Etsumie#2593,2068,9195,1901,0,0,0,2216,6,0,19,0,8,0,1,0,0,0,7292,1,1,0,0,0,0,11,37,0,12,1,0,14,0,0,1,0,182,420,19,0,0,0.57
bloodyninja#1936,3130,12644,1258,1,0,0,1698,10,0,42,0,17,0,1,0,1,0,11385,3,2,0,1,0,2,19,90,0,11,1,0,25,236,0,2,0,154,900,94,0,0,1.0
sexpaint#1917,1844,18903,2576,1,0,0,5024,13,0,57,0,28,1,2,0,1,0,16161,5,1,2,1,0,0,27,73,0,12,1,0,45,162,0,3,0,271,1200,262,0,0,0.34
TrashPanda#21119,1849,3712,678,0,0,0,2123,4,0,5,0,2,0,1,0,0,0,2978,2,0,0,2,0,0,3,30,0,5,1,0,0,26,0,0,0,60,240,0,0,0,0.33
Nitroice#1924,2315,610,0,0,0,0,592,2,0,3,0,1,0,0,0,0,0,595,1,1,0,0,0,0,2,15,0,0,0,0,0,22,0,0,0,0,120,0,0,0,0
Trailmix#1373,2138,1387,749,0,0,0,459,3,0,3,0,1,0,0,0,0,0,638,0,0,0,0,0,0,0,4,0,0,1,0,0,37,0,0,0,0,120,0,0,0,0
hulk#1901,2632,13640,0,0,0,0,0,12,0,29,0,19,1,2,1,0,0,0,4,2,1,2,0,0,11,33,0,22,0,0,19,0,0,6,0,416,900,57,0,0,0.12
Biester#1510,2456,1021,200,0,0,0,453,1,0,0,0,0,0,0,0,0,0,821,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,49,0,0,0,0
Two#11753,1555,15234,4344,1,0,0,5746,4,0,42,0,19,1,1,0,1,0,10890,6,0,2,3,0,0,21,58,0,16,0,0,26,248,0,6,0,231,900,0,0,0,0.62
LazyTitan#116844,2227,315,0,0,0,0,84,1,0,0,0,0,0,0,0,0,0,315,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,59,0,0,0,1.0
Acorns#11504,1912,2292,710,0,0,0,879,0,0,6,0,3,0,0,0,0,0,1582,1,0,0,1,0,0,1,1,0,0,0,0,3,0,0,0,0,0,120,0,0,0,0
Illume#11432,1281,610218,102378,39,0,0,303683,662,0,1745,0,862,25,77,7,44,0,491975,215,74,55,86,1,13,773,3818,0,591,1,0,871,1938,0,188,2,10976,46800,7708,101,0,0.63
Rethcaw#1484,1811,12300,0,1,0,0,803,10,0,41,0,25,1,1,1,0,0,0,3,2,1,1,0,0,14,37,0,6,0,0,9,0,0,8,0,196,780,250,4,0,0.0
Xerienthas#2845,3017,7157,0,0,0,0,437,8,0,16,0,9,1,1,0,0,0,0,3,2,0,1,0,0,3,6,0,21,0,0,12,0,0,0,0,155,480,71,0,0,0
JunkratGOD#1776,3306,101,7,0,0,0,153,0,0,0,0,0,0,0,0,0,0,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0
Tronzolor#1426,1611,1572,261,0,0,0,0,2,0,7,0,5,0,0,0,0,0,1311,1,1,0,0,0,0,5,12,0,0,1,0,1,15,0,2,0,0,120,18,0,0,0
Scooge#11338,3522,3526,1626,0,0,0,1035,4,0,7,0,2,0,0,0,0,0,1900,1,0,0,0,0,0,0,5,0,3,0,0,3,0,0,1,0,45,180,0,0,0,1.0
Arbusion#1740,2344,1043,0,0,0,0,360,2,0,2,0,1,0,0,0,0,0,1043,0,0,0,0,0,0,0,4,0,1,1,0,1,0,0,1,0,23,60,0,0,0,1.0
fishisagod#1162,2149,3967,725,0,0,0,0,0,0,14,0,7,0,0,0,0,0,3241,1,1,0,0,0,0,2,1,0,0,1,0,8,0,0,1,0,152,240,0,0,0,0
gimPeee#2617,2166,3590,126,0,0,0,1485,6,0,12,0,8,1,1,0,0,0,3464,2,1,0,1,0,0,4,19,0,1,1,0,3,101,0,2,0,17,360,19,0,0,0
Chr0nos#21794,2403,244103,0,3,0,0,62708,306,0,686,0,331,9,30,1,20,0,0,55,22,9,24,0,7,264,1394,0,216,0,0,335,0,1,96,1,3174,18000,1816,24,0,0.65
Orangey#2997,2588,1077,8,0,0,0,366,2,0,1,0,1,0,0,0,0,0,1069,0,0,0,0,0,0,0,1,0,5,0,0,1,0,0,0,0,26,60,0,0,0,0
Waterdance#1505,2417,7455,3216,0,0,0,695,5,0,12,0,4,0,0,0,0,0,4205,1,0,0,0,0,0,5,6,0,5,0,1,9,25,0,0,0,50,300,0,0,0,0.11
Weeaboo#21555,2272,604,190,0,0,0,91,1,0,0,0,0,0,0,0,0,0,414,1,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0
MSI#31651,3000,2473,438,0,0,0,635,5,0,4,0,2,0,0,0,0,0,2035,0,0,0,0,0,0,0,14,0,1,0,0,1,0,0,0,0,17,240,0,0,0,0
RampageOnion#1576,2480,17180,5775,0,0,0,7244,12,0,24,0,10,0,1,0,0,0,11355,3,2,0,1,0,0,10,50,0,16,1,0,11,32,0,3,0,329,840,5,0,0,0.49
dalraz#2244,2053,8517,1348,0,0,0,3314,10,0,17,0,7,1,1,0,0,0,7160,1,0,1,0,0,0,7,50,0,4,0,0,9,0,0,1,0,137,720,46,0,0,0
Beiwen#1559,2415,5377,1207,0,0,0,1288,6,0,16,0,6,0,1,0,1,0,4168,2,1,0,1,0,0,9,57,0,0,0,0,13,154,0,0,0,0,480,0,0,0,0.85
