battletag,SR,ability_damage_done,all_damage_done,barrier_damage_done,cards,critical_hit_accuracy,critical_hits,deaths,defensive_assists,eliminations,environmental_kills,final_blows,games_lost,games_played,games_tied,games_won,healing_done,hero_damage_done,medals,medals_-_bronze,medals_-_gold,medals_-_silver,melee_final_blows,meteor_strike_kills,multikills,objective_kills,objective_time_seconds,offensive_assists,quick_melee_accuracy,shield_generators_destroyed,shields_created,solo_kills,teleporter_pads_destroyed,time_played_seconds,time_spent_on_fire_seconds,turrets_destroyed,weapon_accuracy,win_percentage
JackdRespek#1528,2403,915.7,1705,264,0,0,0,3,0,2,0,2,0,0,0,0,0,1401,1,0,0,0,0,0,0,0,19,0,0,0,405,1,0,120,0,0,0.22,0
IkeN#21820,2609,349.66,738,36,0,0,0,3,0,2,0,2,0,0,0,0,0,702,0,0,0,0,0,0,0,0,17,0,0,0,120,0,0,60,0,0,0.3,0
ShadowWalker#22755,2937,888.39,1236,146,0,0,0,4,0,3,0,1,0,0,0,0,0,1090,0,0,0,0,0,0,0,0,5,0,0,0,285,0,0,120,0,0,0.42,1.0
Zotrm#2616,2169,486.93,963,330,0,0,0,2,0,2,0,1,0,0,0,0,0,633,0,0,0,0,0,0,0,1,4,0,1,0,150,1,0,60,0,0,0.18,1.0
DogeCastle#1342,2114,1227.52,1500,86,0,0,0,4,0,1,0,1,0,0,0,0,0,1415,1,1,0,0,0,0,0,0,13,0,0,0,315,0,0,60,0,0,0.33,0
Skyfall#22125,2192,50,174,124,0,0,0,1,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,3,0,0,0,30,0,0,23,0,0,0,0
Justizz#2498,2298,200.22,842,121,0,0,0,2,0,1,0,1,0,0,0,0,0,721,1,0,0,0,0,0,0,0,0,0,0,0,120,0,0,60,0,0,0.33,1.0
Crimson#2915,2963,4002,7214,1813,0,0,0,18,0,11,0,9,1,1,0,0,0,5217,1,1,0,1,0,3,0,1,18,0,0,0,1328.6,3,0,780,0,0,0.14,0.06
Bluebear#6788,1973,300.09,300,0,0,0,0,2,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,2,0,0,0,60,0,0,43,0,0,0,0
XDreamer#1494,3076,3432.51,6892,478,0,0,0,17,0,19,3,8,1,2,0,1,0,6082,1,0,0,0,0,3,0,14,68,0,0,0,1354.36,2,0,780,61,0,0.23,0.37
XxWhiTexX#11338,2896,16512.28,30353,4530,1,0,0,30,0,66,0,45,1,3,0,2,0,25598,7,1,3,3,3,6,0,22,200,0,1,0,6192.07,7,0,1980,284,0,0.24,0.73
FireBlizz#21215,3349,248.89,249,0,0,0,0,0,0,2,0,1,0,0,0,0,0,249,0,0,0,0,0,0,0,0,7,0,0,0,150,1,0,38,0,0,0,1.0
Cash#1528,3203,15533.56,30603,6173,0,0,0,45,0,62,0,41,1,4,0,3,0,23919,7,6,0,1,2,7,1,16,270,0,0,0,5948.78,15,0,2580,42,0,0.23,0.64
Marvel#12620,1974,12566.95,23590,4256,0,0,0,37,0,48,0,35,1,2,0,1,0,18835,8,6,0,2,0,7,0,20,303,0,0,0,3974.68,11,0,2040,109,2,0.23,0.55
VASH#12740,2682,12123.11,23702,3825,0,0,0,39,0,52,0,35,3,3,0,1,0,19070,8,3,0,5,3,6,0,16,174,0,0,0,4155.98,9,0,2160,0,1,0.35,0.18
fossarinn#2437,2546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0
Joatmeal#11789,3050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
HunanChicken#1628,2177,7586.94,13114,2163,0,0,0,21,0,36,0,22,0,2,0,2,0,10951,5,3,1,1,2,5,0,13,47,0,0,0,3056.8,4,0,1260,63,0,0.16,0.85
DankTrain#11949,3426,2806.62,4952,507,0,0,0,11,0,10,0,6,0,1,0,0,0,4444,2,0,0,1,0,1,0,2,53,0,0,0,795,1,0,420,0,0,0.36,0.18
SoRa#32516,2769,7655.57,14088,2482,0,0,0,20,0,36,0,19,0,2,0,1,0,11509,4,2,2,1,0,2,0,14,78,0,0,0,2100,4,0,1080,45,0,0.28,0.81
itsthenewdc#1323,3103,226.19,294,0,0,0,0,1,0,1,0,1,0,0,0,0,0,294,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,20,0,0,0.16,0
PapiNomad#1748,2306,417.58,828,286,0,0,0,3,0,2,0,2,0,0,0,0,0,542,0,0,0,0,0,0,0,0,2,0,0,0,150,0,0,120,0,0,0.17,1.0
Hyper#22823,3144,2338.91,4697,901,0,0,0,8,0,9,0,2,1,1,0,0,0,3497,1,0,0,1,0,2,0,3,24,0,0,0,915,1,0,360,19,0,0.33,0
Cel#11547,2561,3567.98,5593,531,0,0,0,6,0,11,0,5,0,0,0,0,0,4635,1,1,0,0,0,3,0,1,30,0,0,0,1006.8,5,0,360,0,0,0.35,0
Alucard#16834,2546,5101.01,10592,577,0,0,0,19,0,32,2,18,1,1,0,0,0,9794,2,2,0,0,1,3,0,9,42,0,0,0,2355,4,0,840,33,0,0.34,0.33
cbninja12#1441,2827,200,360,116,0,0,0,2,0,1,0,1,0,0,0,0,0,244,1,0,0,0,0,0,0,1,3,0,0,0,30,1,0,57,0,0,0.09,0
RevSonic#1483,2480,124.02,223,0,0,0,0,0,0,1,0,1,0,0,0,0,0,223,0,0,0,0,0,0,0,0,3,0,0,0,30,0,0,21,0,0,0.4,1.0
Brks#2697,1983,35241.89,67008,9246,0,0,0,115,0,163,1,99,6,10,0,4,0,55545,13,7,1,5,1,27,2,52,493,0,1,0,12452.2,35,1,3600,144,7,0.23,0.39
Chaktou#1278,2665,3641.89,6898,1522,0,0,0,12,0,13,0,6,0,1,0,0,0,5342,2,0,1,1,0,3,0,5,55,0,0,0,1290,5,0,480,0,1,0.21,0.44
Calvinsete#1701,2668,1338,2521,191,0,0,0,12,0,7,0,4,1,1,0,0,0,2223,0,0,0,0,0,0,0,2,58,0,0,0,615,0,0,540,38,0,0.24,0.05
Ahvel#1640,3453,17664.4,33790,5247,0,0,0,56,0,86,1,56,3,5,0,1,0,28493,10,5,3,2,0,5,0,27,170,0,0,0,7223.45,14,0,3300,167,0,0.21,0.25
Relax#21104,4245,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0
TallMidget#11548,2279,13378.93,22962,3892,1,0,0,28,0,54,2,34,1,2,0,1,0,18629,7,2,3,2,0,8,0,24,143,0,0,0,4278.16,8,0,1800,45,1,0.17,0.3
Jordation#11477,4055,160.39,430,0,0,0,0,2,0,0,0,0,0,0,0,0,0,430,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,180,0,0,0.41,0.21
BlueDevilC#1794,3380,3763.73,5718,851,0,0,0,7,0,11,0,8,0,1,0,1,0,4868,1,1,0,0,0,0,0,3,17,0,0,0,1125,1,0,420,0,0,0.13,1.0
HOPECURSE#1459,2194,285,502,0,0,0,0,3,0,1,0,0,0,0,0,0,0,502,0,0,0,0,0,0,0,0,9,0,0,0,60,0,0,60,0,0,0.19,0
Geon0514#1596,2164,37.7,38,0,0,0,0,1,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,41,0,0,0,1.0
Asmerk#1346,2351,4807.46,8924,1569,0,0,0,16,0,22,0,14,1,2,0,1,0,7296,2,2,0,0,0,1,0,10,112,0,1,0,1395,4,0,840,0,0,0.31,0.66
Graceful#2412,4524,467.8,1197,132,0,0,0,1,0,4,0,1,0,0,0,0,0,1065,0,0,0,0,0,0,0,3,21,0,0,0,240,0,0,60,39,0,0.29,1.0
Garhead#2219,3145,1939.56,3519,437,0,0,0,8,0,2,0,2,1,1,0,0,0,3082,1,1,0,0,0,0,0,0,13,0,0,0,765,1,0,300,5,0,0.34,0.0
Herodevil#2465,2570,468.33,781,313,0,0,0,1,0,0,0,0,0,0,0,0,0,468,0,0,0,0,0,0,0,0,5,0,0,0,180,0,0,43,0,0,0,0
Engooga#21924,3086,95,125,0,0,0,0,2,0,0,0,0,0,0,0,0,0,125,0,0,0,0,0,0,0,0,17,0,0,0,30,0,0,60,0,0,0.16,1.0
Alezyy#2889,2520,2039.77,3486,0,0,0,0,11,0,11,0,6,1,1,0,0,0,3417,1,0,0,1,0,2,0,1,45,0,0,0,960,3,0,360,0,0,0.28,0
Smashy#1542,2906,14443.24,29903,4398,0,0,0,34,0,86,0,53,1,3,0,2,0,24613,7,2,1,4,0,11,0,30,272,0,1,0,5072,7,0,2160,179,4,0.28,0.69
MrCoyotels#1927,2208,1564.52,2208,192,0,0,0,5,0,3,0,3,0,0,0,0,0,2017,1,1,0,0,0,2,0,2,7,0,0,0,757.72,1,0,180,0,0,0.44,0.14
Atlas#13346,1672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
Lecrom#21354,2668,262.45,275,0,0,0,0,1,0,2,0,1,0,0,0,0,0,262,0,0,0,0,0,0,0,1,16,0,0,0,90,0,0,58,0,0,0,1.0
Yin#11696,3165,26098.05,53618,7704,3,0,0,40,0,139,1,91,2,5,0,4,0,45267,17,4,9,4,3,15,1,43,308,0,0,0,10390.41,31,0,3180,317,4,0.35,0.69
Oscar#22685,3344,36863.92,83490,16148,0,0,0,101,0,185,1,108,5,9,0,4,0,66488,15,11,2,2,2,30,3,72,536,0,0,0,14529.91,15,0,3600,326,5,0.3,0.46
JUN#13355,3217,1858.05,3315,450,0,0,0,5,0,10,0,6,0,1,0,0,0,2866,1,1,0,0,0,0,0,4,30,0,1,0,795,1,0,300,121,0,0.31,0.11
Red#11682,2420,3575.87,5780,1444,0,0,0,10,0,10,0,5,0,1,0,0,0,4313,1,0,1,1,0,1,0,2,28,0,0,0,1215,3,0,480,0,0,0.12,0.43
Insanity#12174,3264,129.13,256,0,0,0,0,3,0,1,0,1,0,0,0,0,0,256,0,0,0,0,0,0,0,1,3,0,0,0,90,1,0,60,25,0,0.15,0.01
LawnZeaz#2936,2267,7454.88,11795,1808,0,0,0,24,0,35,0,19,1,2,1,0,0,9773,2,1,1,0,0,3,1,12,76,0,0,0,2580,6,0,1200,42,2,0.2,0.27
Kellar#1335,4420,3551.82,6897,808,0,0,0,5,0,18,0,17,0,0,0,0,0,5945,1,0,0,0,1,2,0,8,53,0,0,0,1140,3,0,360,114,0,0.32,0.63
Zerox#1758,2376,0,143,66,0,0,0,1,0,0,0,0,0,0,0,0,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0.22,0
Kzh#21459,2582,220.43,846,168,0,0,0,2,0,1,0,1,0,0,0,0,0,619,0,0,0,0,0,0,0,0,5,0,0,0,120,1,0,60,0,0,0.45,1.0
Urahara#1391,2813,5885.74,14564,3648,0,0,0,22,0,36,0,22,0,2,0,1,0,10318,4,2,2,0,2,0,0,9,173,0,0,0,2351.16,4,1,1320,38,2,0.28,0.79
MellowJello#11997,3000,1920.31,3775,423,0,0,0,10,0,9,0,5,0,0,0,0,0,3252,1,0,0,1,0,2,0,4,51,0,0,0,795,0,0,360,0,0,0.26,0.26
Kumashio#1328,3041,70,124,0,0,0,0,1,0,0,0,0,0,0,0,0,0,124,0,0,0,0,0,0,0,0,1,0,0,0,60,0,0,29,0,0,0.13,1.0
magosiris#2660,2754,1887.46,3508,955,0,0,0,8,0,1,0,1,0,0,0,0,0,2475,1,0,0,1,0,0,0,1,4,0,0,0,600,0,0,240,0,0,0.36,0
Rilluxe#1986,1169,485.68,1300,363,0,0,0,3,0,3,0,1,0,0,0,0,0,886,0,0,0,0,0,0,0,2,13,0,0,0,150,0,0,120,0,0,0.29,1.0
Pendere#1106,2384,2885.9,4499,635,0,0,0,9,0,10,0,7,0,0,0,0,0,3770,0,0,0,0,0,2,0,4,98,0,0,0,840,2,0,360,52,0,0.26,0.96
Dokken#11920,3031,21071.6,37700,4677,1,0,0,63,0,85,0,59,1,4,0,3,0,32358,8,2,2,4,0,11,1,24,196,0,0,0,7020,22,1,3000,140,4,0.37,0.78
HeadHunteR#22810,4333,1612.71,3817,1183,0,0,0,14,0,2,0,1,1,1,0,0,0,2601,2,0,0,2,0,1,0,2,53,0,0,0,615,0,0,360,0,0,0.38,0
Sisko#11422,2657,707.11,1529,327,0,0,0,5,0,0,0,0,0,0,0,0,0,1202,1,0,0,1,0,0,0,0,16,0,0,0,270,0,0,180,0,0,0.23,0.12
Boombox#2506,3141,1403.25,2384,181,0,0,0,3,0,3,0,1,0,0,0,0,0,2202,0,0,0,0,0,0,0,1,27,0,1,0,510,1,0,180,0,0,0.26,0.02
Dansky#11955,2681,31249.29,62281,10748,0,0,0,82,0,148,0,85,7,7,0,1,0,50956,21,8,5,9,4,15,0,61,635,0,0,0,10966.68,15,0,3600,478,0,0.32,0.09
Volty#11637,3364,0,94,83,0,0,0,1,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0.08,0
soramcCloud#1672,2219,78.69,508,308,0,0,0,2,0,1,0,0,0,0,0,0,0,200,1,0,0,0,0,0,0,0,0,0,0,0,60,0,0,60,0,0,0.16,0.23
Nomox3#2174,2858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1.0
Georgii#11754,3000,1476.47,2160,417,0,0,0,4,0,8,0,5,1,1,0,0,0,1743,2,2,0,0,1,0,0,2,25,0,0,0,495,2,0,180,0,0,0.21,0
Vriken#21383,2415,282.63,465,0,0,0,0,0,0,6,0,2,0,0,0,0,0,440,0,0,0,0,0,0,0,1,7,0,0,0,120,0,0,60,0,0,0.13,1.0
SaltyPretzal#11560,3132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
zzZZZzzZZzz#21443,2159,3342.28,5838,515,0,0,0,5,0,24,0,14,0,1,0,1,0,5295,2,0,2,0,0,2,0,10,30,0,0,0,1325.56,4,0,360,133,2,0.28,1.0
Cookie#23418,3135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
Baboon#11454,4418,75.69,283,0,0,0,0,2,0,0,0,0,0,0,0,0,0,283,1,0,0,0,0,0,0,0,0,0,0,0,30,0,0,60,0,0,0.64,0
Swift2k#1545,3527,665.81,1045,132,0,0,0,2,0,3,0,1,0,0,0,0,0,913,0,0,0,0,0,0,0,3,6,0,0,0,240,0,0,60,0,0,0.16,1.0
nemo#12726,1013,400,840,66,0,0,0,4,0,1,0,0,0,1,0,0,0,774,0,0,0,0,0,0,0,0,9,0,0,0,90,0,0,180,0,0,0.13,0.8
Velakor#1143,2737,21138.74,46138,10657,0,0,0,63,0,81,0,43,4,5,0,1,0,34676,8,5,0,3,1,17,0,22,280,0,0,0,8079.87,10,0,3600,26,2,0.23,0.18
Silnev#1184,2881,0,73,51,0,0,0,1,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0.33,0.08
Dorjan#11194,1891,803.54,2494,819,0,0,0,4,0,5,0,3,0,1,0,0,0,1249,1,0,0,1,0,1,0,3,19,0,0,0,315,1,0,360,9,0,0.13,0.48
Skynox#2347,3089,2318.63,4743,432,0,0,0,9,0,11,0,2,1,1,0,0,0,4153,3,2,1,1,0,0,0,1,18,0,0,0,660,1,0,480,0,0,0.25,0.04
RainbowSalad#1134,2485,6368.65,9138,601,0,0,0,12,0,27,0,16,1,2,0,1,0,8535,4,1,3,1,1,2,0,9,58,0,0,0,2546.23,4,0,840,37,0,0.35,0.48
knightkiller#21434,2109,527.11,756,0,0,0,0,1,0,1,0,0,0,0,0,0,0,756,1,0,0,0,0,0,0,0,6,0,0,0,180,0,0,60,0,0,0.26,0
OoKay#21319,2828,48.89,49,0,0,0,0,2,0,1,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,1,0,0,0,30,0,0,60,36,0,0.2,0.98
CZKlicka971#2857,2611,495.91,933,120,0,0,0,2,0,2,0,2,0,0,0,0,0,813,0,0,0,0,0,0,0,2,9,0,0,0,90,0,0,60,0,0,0.24,0
eltc28#1177,2188,454.97,1192,294,0,0,0,1,0,1,0,0,0,0,0,0,0,740,0,0,0,0,0,0,0,0,1,0,0,0,240,0,0,56,0,0,0.4,0
Fobos#22405,2123,10580.26,16665,1366,0,0,0,24,0,45,0,31,1,2,1,1,0,14575,2,1,0,1,0,7,0,12,205,0,0,0,4622.2,9,0,1500,38,3,0.22,0.52
Rysal5#1728,2619,81.3,191,66,0,0,0,1,0,1,0,0,0,0,0,0,0,125,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,60,0,0,0.03,1.0
Znaxx#21884,2911,9245.98,15965,796,0,0,0,21,0,46,1,27,1,2,0,1,0,15166,4,1,1,2,1,5,0,13,121,0,1,0,2820,4,0,1080,75,2,0.28,0.64
Doc#13116,829,0,389,44,0,0,0,1,0,0,0,0,0,0,0,0,0,345,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0.33,0
Aroogala#1204,2789,601.74,1253,0,0,0,0,1,0,5,0,2,0,1,0,1,0,1253,2,1,1,1,0,0,0,1,2,0,0,0,165,3,0,240,0,0,0.17,1.0
PewPew#1552,2623,1959.53,3453,132,0,0,0,4,0,7,0,4,0,0,0,0,0,3321,1,1,0,0,0,1,0,3,43,0,1,0,510,2,0,180,0,0,0.31,0
LimpBrizket#1624,2042,87802.28,147693,19724,0,0,0,174,0,380,5,225,9,19,0,9,0,126364,29,13,3,13,1,59,1,167,1350,0,0,0,30810.42,56,0,10800,708,2,0.22,0.49
Tinhorn#1122,2780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0
LazyTitan#232772,1098,86.71,437,168,0,0,0,0,0,2,0,1,0,0,0,0,0,207,0,0,0,0,0,0,0,1,23,0,0,0,60,0,0,56,0,0,0.22,1.0
dEdzilla#1632,1738,1425.29,2313,132,0,0,0,3,0,11,0,9,0,0,0,0,0,2181,1,1,0,0,1,0,0,5,10,0,1,0,480,1,0,240,0,0,0.2,1.0
AternosM9#1195,1669,4398.24,7957,766,0,0,0,17,0,20,0,14,1,2,0,1,0,6987,5,2,2,0,0,2,0,4,76,0,0,0,1518.36,6,0,960,0,0,0.32,0.55
Feusy#2887,2067,1947.79,3508,347,0,0,0,4,0,12,0,9,0,1,0,1,0,2710,0,0,0,0,0,0,0,6,31,0,0,0,720,0,0,420,48,2,0.32,1.0
cosmicprank#1589,1723,900.74,1384,162,0,0,0,7,0,4,0,2,0,1,0,0,0,1221,2,0,1,0,0,0,0,3,34,0,0,0,255,0,0,300,0,0,0.14,0.29
QualityMemes#1227,2645,11869.22,25167,5466,0,0,0,39,0,49,0,30,1,3,0,2,0,19301,7,1,4,1,1,4,0,15,190,0,0,0,4650,11,0,1680,379,0,0.34,0.6
FacuCriF#1610,2406,14763.72,28148,4092,0,0,0,40,0,66,1,48,2,3,0,1,0,23847,10,4,4,2,0,12,0,27,248,0,0,0,5548.35,19,0,2100,252,0,0.28,0.28
Naxxamaxxa#1807,3106,198.87,523,132,0,0,0,4,0,0,0,0,0,0,0,0,0,391,1,0,0,0,0,0,0,0,3,0,0,0,90,0,0,120,0,0,0.17,0.66
Lucent#11371,2771,2003.74,3742,833,0,0,0,14,0,7,0,5,1,1,0,0,0,2809,1,1,0,0,0,0,0,1,27,0,0,0,840,0,0,540,0,0,0.18,0
Fly#31747,2985,844.48,2535,583,0,0,0,9,0,5,0,4,1,1,0,0,0,1951,1,0,1,0,0,0,0,1,11,0,0,0,345,2,0,420,0,0,0.3,0
FloyD#21848,2123,146.19,606,162,0,0,0,4,0,4,0,3,0,0,0,0,0,444,1,0,0,0,0,0,0,2,56,0,0,0,90,0,0,120,0,0,0.16,1.0
PwNyall#2367,2770,347.32,512,0,0,0,0,0,0,1,0,0,0,0,0,0,0,512,0,0,0,0,0,0,0,0,7,0,0,0,90,0,0,25,0,0,0.51,0
diorets#1741,2334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
Senpau#21535,2359,593.35,1216,515,0,0,0,3,0,3,0,2,0,0,0,0,0,702,1,0,0,0,0,0,0,3,9,0,0,0,210,0,0,60,0,0,0.39,0
RyujinHisagi#2152,3212,3215.43,5807,264,0,0,0,18,0,26,0,10,0,1,0,1,0,5543,0,0,0,0,0,0,0,13,49,0,0,0,1260,3,0,600,0,0,0.26,1.0
Xause#1543,3045,709.01,1479,0,0,0,0,6,0,4,0,1,0,0,0,0,0,1479,2,1,0,1,0,0,0,1,6,0,0,0,210,0,0,240,0,0,0.43,1.0
Sportox#1911,3387,2723.45,4620,518,0,0,0,11,0,9,0,7,1,1,0,0,0,4101,2,0,0,1,0,0,0,3,17,0,0,0,990,2,0,480,73,0,0.31,0
CompLex#11523,2460,6948.37,13929,1376,0,0,0,30,0,39,1,23,1,2,0,1,0,12347,5,2,1,2,0,1,0,18,143,0,0,0,2700,6,0,1320,147,0,0.29,0.56
nadO#2716,2382,0,57,0,0,0,0,3,0,0,0,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0.05,0
Peodso#1863,2319,7052.22,14895,3555,0,0,0,24,0,29,0,17,1,2,0,1,0,10997,3,1,1,1,1,1,0,8,108,0,0,0,2115,4,0,1020,0,1,0.27,0.6
BlueFrost#1144,2163,101135.19,166869,19233,2,0,0,311,0,386,1,259,13,24,0,11,0,143795,32,19,3,9,6,52,0,107,1041,0,0,0,33721.8,92,0,14400,744,8,0.26,0.44
Barboriss#21717,2505,632.16,1664,631,0,0,0,5,0,5,0,3,0,1,0,1,0,1033,0,0,0,0,0,0,0,3,5,0,0,0,180,1,0,240,0,0,0.25,1.0
Lawliet#2139,2433,154.29,220,0,0,0,0,2,0,0,0,0,0,0,0,0,0,220,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,48,0,0,0.25,0
Mocha#11471,2101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0.51
Deci#2792,2497,1148.88,1973,0,0,0,0,5,0,4,0,2,0,0,0,0,0,1972,1,0,0,0,1,0,0,1,39,0,1,0,435,2,0,180,0,0,0.25,0
Pandamonium#12491,1986,10364.75,17978,2645,0,0,0,25,0,43,0,25,1,2,0,0,0,15220,5,3,2,1,1,9,0,18,174,0,0,0,4175.38,9,0,1380,74,2,0.23,0.28
Javinator#11700,2670,79092.33,133459,15215,2,0,0,160,0,329,5,195,7,13,0,6,0,115454,34,14,8,12,7,47,3,129,1311,0,0,0,32543.24,52,0,7200,1215,17,0.31,0.45
anDan89#2291,2754,2068.74,2716,0,0,0,0,4,0,7,0,4,0,0,0,0,0,2715,2,1,0,1,0,1,0,5,40,0,0,0,780,2,0,240,0,0,0.14,0
SupaHotFia#1507,2302,1108.48,2641,1107,0,0,0,3,0,4,0,1,0,0,0,0,0,1461,0,0,0,0,0,0,1,0,5,0,0,0,420,0,0,120,0,0,0.17,0
Watsalacanoa#11184,2094,419.06,1053,132,0,0,0,2,0,3,0,2,0,0,0,0,0,872,0,0,0,0,0,0,0,0,1,0,0,0,180,0,0,60,0,0,0.27,0
Tularius#2313,3423,0,88,0,0,0,0,1,0,0,0,0,0,0,0,0,0,88,1,0,0,0,0,0,0,0,11,0,0,0,0,0,0,60,0,0,0.11,0.59
IRENE#32729,2114,24441.64,46647,7973,0,0,0,114,0,98,1,51,6,9,1,2,0,37780,15,10,1,5,4,9,0,26,294,0,0,0,10169.85,18,0,3600,24,1,0.27,0.22
Juice#12213,2056,2109.86,3851,420,0,0,0,4,0,13,0,5,0,0,0,0,0,3371,1,0,1,0,0,3,0,3,45,0,1,0,891.67,0,0,240,21,0,0.22,1.0
Drushh#2573,2144,100,190,0,0,0,0,3,0,1,0,1,0,0,0,0,0,190,0,0,0,0,0,0,0,1,0,0,0,0,30,0,0,60,0,0,0.13,0.64
Versus#2943,2845,51000.56,85968,12496,0,0,0,127,0,233,1,153,4,8,0,4,0,72996,23,9,9,5,3,28,2,97,692,0,0,0,17490.76,37,0,3600,650,2,0.19,0.5
Akuma#2725,2186,33561.46,61529,7466,0,0,0,164,0,120,0,75,7,11,0,4,0,52839,19,10,3,6,7,14,0,32,405,0,0,0,12866.63,26,0,3600,97,3,0.25,0.34
FunkyPants#165901,2913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0
WillSquill#1593,3155,937.39,2207,223,0,0,0,5,0,3,0,3,0,0,0,0,0,1784,1,0,0,0,0,0,0,1,21,0,0,0,330,1,0,120,0,0,0.35,0.36
Cafenglist#1974,1903,100,100,0,0,0,0,1,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,42,0,0,0,0
swEn#2728,2932,48.89,211,0,0,0,0,1,0,0,0,0,0,0,0,0,0,211,0,0,0,0,0,0,0,0,0,0,1,0,30,0,0,43,0,0,0.14,0
MrGwak#2880,2580,29.3,87,0,0,0,0,1,0,0,0,0,0,0,0,0,0,87,0,0,0,0,0,0,0,0,1,0,0,0,30,0,0,21,0,0,0.33,1.0
Neon#4485,2783,14076.48,31741,4941,0,0,0,36,0,85,0,43,1,3,0,2,0,25145,6,5,0,1,4,11,1,30,196,0,0,0,5301.45,5,0,2460,75,1,0.3,0.55
James#13675,1949,64344.03,131167,26780,1,0,0,290,0,250,1,155,13,23,1,8,0,101791,34,15,6,13,7,39,1,86,1198,0,0,0,23556.34,53,1,14400,265,12,0.24,0.37
Succboozled#2907,1939,3938.18,6951,543,0,0,0,14,0,18,0,13,1,1,0,0,0,6397,3,2,1,1,1,1,0,4,46,0,1,0,1410,3,0,660,0,0,0.29,0.05
PenAir#2943,2865,221270.42,427434,64496,5,0,0,486,0,1010,9,629,17,41,1,23,0,357158,110,38,30,42,23,132,7,307,2624,0,0,2,85280.22,135,0,28800,3080,23,0.3,0.58
somejota#1621,2649,3086,6355,970,0,0,0,15,0,12,1,7,1,1,0,0,0,5173,4,2,1,0,0,3,1,5,66,0,0,0,1096.05,1,0,600,18,0,0.3,0.2
Elyxi#11826,3176,2512,5654,1887,0,0,0,9,0,7,0,4,1,1,0,0,0,3683,3,1,0,1,1,0,0,1,30,0,0,0,795,2,0,420,0,0,0.21,0
PooPooLover#1725,2179,56045.29,93250,11122,0,0,0,163,0,250,3,157,6,13,1,5,0,81054,29,13,8,8,8,31,0,100,949,0,1,0,20688.28,31,0,7200,690,7,0.28,0.45
rdz#21969,2748,250,361,100,0,0,0,1,0,0,0,0,0,0,0,0,0,261,0,0,0,0,0,0,0,0,1,0,0,0,30,0,0,21,0,0,0.08,1.0
Phiaciti#1928,2836,9331.79,14709,1270,0,0,0,31,0,40,1,22,1,2,0,1,0,13055,4,3,0,1,1,3,0,7,93,0,0,0,3825,7,0,1740,1,0,0.22,0.64
Tixat#2909,3733,27809.36,53161,4922,1,0,0,59,0,128,0,90,3,5,1,1,0,47883,16,5,9,2,3,22,1,37,329,0,0,0,11567.87,24,0,3360,1083,0,0.41,0.23
